"parameter","2030","2040","2050","2060","2070","2080","2090","2100","2110","2120","2130","2140","2150","2160","2170","2180","2190","2200","2210","2220","2230","2240","2250","2260","2270","2280","2290","2300"
"climate_sensitivity",0.12335776443201975,0.09027147281853008,0.07267007119098662,0.08630129789408472,0.049220343280629304,0.03950763562901713,0.033682495675765915,0.03147952685093184,0.029805623393352746,0.028410829866602986,0.02740494638091147,0.02645383481956003,0.025751803974351912,0.025207489225355484,0.024456099301058715,0.024122748094711995,0.0237340097308802,0.023597158099913446,0.023463066085062847,0.023418331735677655,0.023180871775806685,0.02307715278513016,0.02312307929273173,0.023184220006519776,0.0234379996089061,0.02367700164655263,0.024004629056843252,0.024410110523057367
"thermal_alpha",0.1262008462139116,0.09805076809261469,0.062274721557415987,0.051288371211912015,0.026707963051261403,0.012953576831929823,0.007014142723065955,0.004605222303951969,0.002548251027476231,0.0017360798938987586,0.001524554957717297,0.0013058714103872113,0.0008318893896669175,0.0008101766318413619,0.0005982159945191674,0.0005264214234893158,0.0005065484445458036,0.0003399499529144804,0.00031104268374005316,0.00038753224777197373,0.0003118942932107968,0.0002538546912663091,0.00022246894252386446,0.00021588849100464047,0.00020026857181879173,0.00018820001748757914,0.00015735676252945626,0.00016674007511787727
"greenland_a",0.11212462001956243,0.090725083955815,0.06525881071483866,0.05745644900788458,0.040272216837515265,0.023342410605568516,0.014729009057773556,0.011185445429902595,0.00940431273629656,0.007679375756019011,0.006980387435220004,0.006410680811084244,0.005880762969436291,0.005490054374059003,0.005180420318108244,0.004851074335063277,0.0047360793430735485,0.004451238893611556,0.004233526270589417,0.004105767902452781,0.004062224051051374,0.003931842049564735,0.003819202110314998,0.003706055807198463,0.0036465854273736447,0.00355606581653103,0.0034813443215888484,0.003387016069749558
"greenland_b",0.11963723824933152,0.0774200771818057,0.07056488926338243,0.04732329401941684,0.022948332368646393,0.013656689479859896,0.006442481469297195,0.005475163281439933,0.0025245982540753813,0.002078581810562043,0.0014925212676554502,0.0012453272091267375,0.0008391255403247119,0.0007121546075010667,0.0005676757801248311,0.000473336635418407,0.0004678658163144878,0.0003374294749967651,0.00030006228344299583,0.00027221103906965307,0.00032556108124793734,0.0002475915779673233,0.0002488948794791194,0.00023445359111052872,0.00020410182191665666,0.00019417388307559378,0.00017199221072626902,0.00017266249065319374
"greenland_alpha",0.13106735572242598,0.08888855958033773,0.06637604894726536,0.06156150804203318,0.029728010213054115,0.016519647840982147,0.011450908291853534,0.0077495722402198,0.006330371925250576,0.005272633351048948,0.004686277071876272,0.0042792904088978815,0.0038763001989082753,0.0036042331950309936,0.003274276578333101,0.003144875592714229,0.002935958436462544,0.0028257483164687985,0.0027003831437051712,0.002637113332934046,0.002516483098428244,0.002418277305105301,0.0024188438204032253,0.0022970458375486877,0.0022108420398832688,0.002136659033845176,0.002088928732815418,0.0020413420576850124
"greenland_beta",0.11683395782955623,0.07774895902124365,0.06274691271733533,0.05710314208983536,0.02549645077679166,0.012250909010452473,0.005729660327043049,0.004225808354832652,0.002725270043757283,0.0013942233260161364,0.0012817042882087796,0.0011640462463150451,0.0006259623642049094,0.0006196591187536461,0.00042742138053129814,0.00043865045719723304,0.0004353304373421651,0.0002981124447564853,0.00028169542170810045,0.00023712279732174214,0.00019279230837922372,0.00018318420410548325,0.0001882978801676587,0.00014954881918160536,0.00013720450042171216,0.0001612512941279137,0.00012230773911123328,0.00011213580677541761
"glaciers_beta0",0.11302878067511418,0.08591137786267945,0.058934054995745826,0.04497258870641349,0.022026358001767755,0.013337376049697832,0.006174893164841146,0.00402320541555082,0.0029710417673921175,0.001745239665649607,0.0011060446998584835,0.0010690069011310682,0.0005752491041116619,0.0005373527837302886,0.0004348778501109404,0.00042198310697989875,0.0004269790970800245,0.0002792499507124873,0.00024148174234465804,0.0001792676298232088,0.00018624959104632138,0.00014605503449821022,0.00016040480048829536,0.00011351372631412734,0.00012179090779232807,0.0001229045668605136,0.00011382928000671688,9.931936352379996e-5
"glaciers_n",0.1091699361190863,0.07968799074088169,0.05475086034142322,0.04586853466905093,0.02133451076014883,0.0123689384022906,0.00562090007713747,0.0043367677392414155,0.0022930493753640646,0.0015046183470298743,0.0011109058115965212,0.000862407929541927,0.0005719029773200266,0.0005856400028402746,0.0004266434146024864,0.0004011920744518827,0.0003466643868787068,0.0002650620631113295,0.0002112151771382001,0.00026580283535626825,0.00017909299523848564,0.00020683462218841833,0.00013400033092499824,0.00012053609157934511,0.0001299063001119145,0.0001013333015240864,0.00011575003574326156,9.469271743880425e-5
"anto_alpha",0.11804060283527049,0.08380114269035344,0.06275615514170048,0.05006070910991753,0.02479886194363219,0.01226705442305637,0.0070375659765108825,0.005608765703728324,0.002575099307098215,0.001723852069136053,0.001272940349521084,0.0012805749501308987,0.0008121559397636027,0.0007603210402204018,0.0005730758838786581,0.0005446091428353125,0.00050048407203072,0.0004181267145273593,0.0004303303120844,0.0004211020758157423,0.0003199850428018634,0.0002976014529624413,0.0002971520880931368,0.0002797408809990974,0.0002458627790767738,0.0002717160494490168,0.00021073490072197811,0.0002328910183325265
"anto_beta",0.12609894557694587,0.0983934967524734,0.06677507417782604,0.0524465435698757,0.03320727543079637,0.017671737090511806,0.009066619283558834,0.0053153819191974466,0.003655665416167606,0.0026663560779617134,0.002079131004845083,0.0017083107498406297,0.0012948477702023242,0.0011857874213046973,0.0009538418425653561,0.0008605539165793238,0.000789584019630677,0.0006557523311373129,0.0006003339464323526,0.0006127893041635812,0.0005944587808901249,0.0005526229836828011,0.0004889033597433551,0.0004380067505907929,0.0004300471228694298,0.00041517409513554384,0.00039954063607762843,0.00039178702804320697
"antarctic_gamma",0.10587966135499516,0.08356665263174222,0.057545181759297084,0.040409680564848165,0.022466967956609154,0.011287404901434105,0.006759062807556015,0.0037383241967904107,0.002286041063950965,0.0017050420806729652,0.0014180374636726639,0.0009524481918024928,0.0006800513310385345,0.0005876180360330129,0.0004346300484433217,0.0004125832563945434,0.0003844995540488458,0.00024367761358293067,0.00031203883165838885,0.000216557496286734,0.0002484305139279949,0.00017362318341291198,0.00012960704914509076,0.00013731476216901603,0.000126265149325446,9.949129064313517e-5,7.960353663926658e-5,9.97108720679095e-5
"antarctic_alpha",0.11312037875177776,0.10634808089467271,0.0647519583694386,0.04605566931891021,0.028075624109452163,0.016214039797665142,0.010197294110231925,0.004556389523782391,0.003394405883187913,0.002396967950445238,0.0019522400622518886,0.0014832830675126376,0.0013734804208939834,0.0011886588396927476,0.0009600901461393535,0.0008596632318537883,0.000896636861922663,0.0006739333558357203,0.0006288061927963735,0.0006196392687929849,0.0005990867241552142,0.000537308989857178,0.0005269086916215262,0.0004769574441368964,0.00046501859151056263,0.0004681931762286411,0.0004266648764888462,0.0004370912149426432
"antarctic_mu",0.11018635917004409,0.09212794309531659,0.05951966958269422,0.04868741221965093,0.025285804961355515,0.011908463807810686,0.006760815245920233,0.003949203032469792,0.0028435597441213074,0.0019565298254664337,0.001767806554703541,0.0012929370448479724,0.0010806357566445878,0.000881420209877825,0.0008345826791759417,0.0007807248728701947,0.0006909238386007486,0.0005619467918233058,0.000592779069767858,0.0005702957085530797,0.0005884296129276808,0.0005152047788437084,0.000512685333903647,0.0004664234500127,0.0004470972069923351,0.0004797919156254665,0.00044970080270296316,0.0004240908970074749
"antarctic_nu",0.11371108679959209,0.0738453627224664,0.05558077461507545,0.04243935267439101,0.025424454113554363,0.013529065970850676,0.006183288363370728,0.003624219365977659,0.002135211059966148,0.0014187210485182775,0.0010757260637659055,0.0010438030335406575,0.000648146311653327,0.0006599331116023895,0.000423075370764318,0.0004812514600641411,0.00044798453099241764,0.00025479785162230953,0.0002659997475664012,0.0002290666079866018,0.000229624330789593,0.000179219443148567,0.0002082650939666634,0.000185932921234433,0.00016066561453257293,0.00015342612342009973,0.00013108615402676865,0.0001227004850584262
"antarctic_precip0",0.38405780205941903,0.3917713268112407,0.3182922903331964,0.24972006690463242,0.16564550506976478,0.10148045430236065,0.06355275742003387,0.043874364144378224,0.032133960160147815,0.02465689954857999,0.020365096816826935,0.01730112255548864,0.014708835554565146,0.013281566989421291,0.01197457769871567,0.010953761428559469,0.010333283598153482,0.009521085617187177,0.009035256445711822,0.008707063827937204,0.008309856305956282,0.00806088996952402,0.007813002234401033,0.0075726893415064035,0.007390526825866053,0.007169920564234596,0.007081325749947652,0.006944231348338829
"antarctic_kappa",0.21728767370547064,0.1943243637287642,0.15919540780430078,0.11247145895159864,0.07188105617176559,0.04241907682184951,0.025695608583477542,0.01842140029340762,0.01173949618052466,0.009060159771357205,0.007173781254243554,0.006254036566704615,0.005196943134400422,0.00451410971499837,0.004019877307042009,0.003630054596437639,0.0034233476998393048,0.003102113965476586,0.0028983734579949827,0.00274442751634328,0.00264712831187978,0.002553915496525862,0.0024356154353365835,0.0023146619973992712,0.002256244347807689,0.0022294235471196134,0.002138857604354106,0.00208229527318449
"antarctic_flow0",0.2304245132518843,0.20964873760490108,0.17675323057817321,0.13254191827073386,0.08445563593868705,0.048502318967715084,0.029720174879629094,0.020513956746617813,0.014190666685270404,0.010797112822907419,0.00870516177937623,0.007546010318039468,0.006200682727835571,0.005580826847988594,0.0048752815835275375,0.0045089062117174405,0.004113753757161167,0.0038214729144091693,0.003566697386381083,0.00347434553977361,0.003237741022953123,0.0030714346586450825,0.00302626263473976,0.0028551216247745858,0.0027637228811587,0.002713035855550622,0.0026278775418484743,0.0025588252249763356
"antarctic_runoff_height0",0.1239949028877759,0.09201617892716682,0.07791519693956395,0.051652148442168276,0.03483681732408903,0.017155912675659944,0.010103977152288378,0.006527267635677424,0.005591501149430937,0.0035197922033147187,0.0031593468038740736,0.0025071546298699953,0.0021721699177775426,0.0020152721156111273,0.0017964253708791008,0.00155330161213658,0.0015230742208936286,0.0014122441921161828,0.0013292110796884133,0.0013361111630298549,0.0013356067882282418,0.0012183672069253917,0.001211891630897282,0.0011778966879164349,0.0011696690625652582,0.0011420145805951397,0.0011304026633817616,0.0011180513511727954
"antarctic_c",0.13124204197418696,0.09427286652958324,0.07584886115502915,0.052472730324994984,0.03314235867815114,0.018689827958259436,0.01013561542092559,0.006702346300588033,0.004749283978648457,0.003530005899218724,0.002810730566931196,0.0024606307194285316,0.0019179918971489519,0.00181647151361874,0.0014823970500568516,0.0013752021010667295,0.0013205266289460446,0.0012212447295882965,0.0011633837121870446,0.0011697461236468902,0.001089257978259075,0.00103979120028446,0.0010028524168627314,0.0010006956412236944,0.00097138064913857,0.0009470749455963556,0.0009298024616961174,0.0009186703480886175
"antarctic_bed_height0",0.13772840368809447,0.10017803178970092,0.08022388884720792,0.05014239520418394,0.03385343955265129,0.022132906484598796,0.009428673258648277,0.006150114117300777,0.004367600975521254,0.002869609099034992,0.0022427860701159353,0.0017512592419911155,0.001419323858131456,0.00129390469121617,0.0011053036790585884,0.0010584704737039096,0.000916269993305069,0.0007888903311200586,0.0007455457245760746,0.0006934273922055738,0.0006632130110666145,0.0006729919182103567,0.0006216203247464737,0.0005633840164786728,0.0005197719567338234,0.0005462856818005317,0.0004943668392855344,0.0004844601864541844
