"parameter","2030","2040","2050","2060","2070","2080","2090","2100","2110","2120","2130","2140","2150","2160","2170","2180","2190","2200","2210","2220","2230","2240","2250","2260","2270","2280","2290","2300"
"glaciers_v0",0.004260812655288251,0.003790265635259395,0.004329283458173205,0.0026384094999781387,0.002115142489111742,0.0018612650587467427,0.001035004096540149,0.0008767903370698162,0.0007576316500817688,0.0005941244808812816,0.0005414077595052774,0.00044875637980341867,0.00043472406348969163,0.00037286742420734225,0.00028082624644028005,0.0002863276304390267,0.00032185337889749317,0.00025426419738092733,0.000249903267880506,0.0003094011544064308,0.00023164888382818524,0.00027744912366557846,0.00024532676178425496,0.0002044613972650955,0.00019075088358742396,0.00019654139415162985,0.0001732387490263502,0.00016119535303619597
"glaciers_s0",0.005132711884903092,0.0037781107027166955,0.0031362192939587965,0.002749091336132267,0.0019397069656286146,0.0018559007461116878,0.001154182222237894,0.001093949626995695,0.0007520478199476129,0.0005708786404280582,0.000495710095699946,0.0005396514885108247,0.0004824194927343994,0.00037663048164897486,0.0003490923207088969,0.0003584131791579021,0.00033046603962381656,0.0002287487248348916,0.00021739496002985535,0.00021842343697870003,0.00021545824773355055,0.000244714573812693,0.00023122989338526914,0.0001625624410678489,0.00015825880712297538,0.0002906534713101336,0.00015018309593121373,0.00016550780737169512
"antarctic_s0",0.004848346909687622,0.0035417362536435187,0.00304862816504568,0.0032779761505122946,0.001770043103135368,0.001518312968741252,0.0012340386980033658,0.0010445202427364208,0.0008262603363704046,0.0006132439594219751,0.00045765628294682366,0.000490113909382936,0.00034636840801598374,0.000369245418559555,0.00037671788430703596,0.00034352419929238414,0.0004817173545757228,0.00022345366648198695,0.0002112049615598178,0.0002539655863130702,0.00023009867237159143,0.00026513146262251375,0.0001860440909878039,0.00018733582224840566,0.00016698767913718592,0.00021886093878765778,0.00016654844015932704,0.00016109404454573494
"Q10",0.004463385487337829,0.0038012280407599803,0.003275918006946477,0.0029281346975424567,0.001934644584298665,0.001903809104311139,0.0015214528714299553,0.0013399334640454572,0.0011350855202030504,0.0011097927419725232,0.001050750798509434,0.001080358374261132,0.0010820009756615403,0.0011328400731401454,0.0011105585062976151,0.001141899922493209,0.0011061376631643996,0.001105670508625213,0.0010778251333878924,0.0010872061082197223,0.001073225656872547,0.001062851202711162,0.0010667757877937537,0.0010582830022488974,0.0010660302933360175,0.001079677154505836,0.0010842914711533028,0.00109126061962161
"CO2_fertilization",0.004529752570674358,0.004022213357357437,0.0032794375411184366,0.0028703391782053827,0.0022760686853500528,0.0019097360560454614,0.0016648930210030881,0.0014636168802109014,0.0012437759774559705,0.001162190419781168,0.001183399923708248,0.0011266171792697313,0.0011571397106338837,0.0011646784460203146,0.0010965688958086389,0.0010740153701146908,0.0010869543701451615,0.0010405447779515899,0.0010268609240082494,0.0010415498997919093,0.0010366179992831307,0.0010090423708753653,0.0009987860612914144,0.0009931300663794914,0.0010028584292040086,0.0009988076244362221,0.0009910657707453338,0.0010105982331356878
"CO2_diffusivity",0.004400874295903249,0.004264309484718779,0.0035100402683335623,0.003199077881416948,0.0025546601098037323,0.0018831112926265534,0.001514305993326365,0.0015749282935681275,0.0010918833670505179,0.0009732974540664003,0.0009738800752909436,0.0008870646401479417,0.0008463843211962522,0.0008668188474432111,0.0008156737669202714,0.0008354971537900012,0.0007781707560958067,0.0007513546115500123,0.0007518328249948806,0.0007378419109303129,0.0007446920066734127,0.0007165808246934397,0.0007286903166288896,0.0007211485649052218,0.0007328932875484989,0.0007433679665582259,0.0007334651465585908,0.000742912396752016
"heat_diffusivity",0.004465353961666978,0.003873487173636283,0.003127864574357711,0.00320488042993404,0.00199911794852531,0.001880767189008798,0.0014223885633872693,0.001353099567676805,0.0010671282358569985,0.0008355966623880467,0.0008064319321026506,0.0007198181234280961,0.0006432108100514375,0.0006604148504205476,0.0005900458000100627,0.0005444803045161169,0.0005691480946849228,0.0005100849024792267,0.0004832412375291931,0.000475229313972651,0.0004935359351150315,0.00048377137817117236,0.0005004206960825303,0.0005114803557954753,0.0004976864979366625,0.0005238917694854044,0.0005276241013857086,0.0005064293896483176
"rf_scale_aerosol",0.0047119359174716095,0.003907016293813193,0.0035072546624572366,0.0032480058891927554,0.002571893886628183,0.0017934954094863142,0.001391156473242327,0.0013704369038208177,0.0009700113292374718,0.0009562775494823627,0.000892481551014089,0.0007818661969998071,0.0006547880725482109,0.0006447402802913485,0.0005677742029556748,0.000551930356689463,0.0005492334399621665,0.0004924673852027017,0.00048461806761921055,0.0004920391229519388,0.000466867159153871,0.0004768607044279341,0.0004715746690144036,0.00044011731524561473,0.00044282797765883005,0.00045345910910812154,0.00047012770419647065,0.00045541947746667875
"climate_sensitivity",0.004613123514323121,0.0041672797398542875,0.003502887478581888,0.004252505271834725,0.0033729481868225563,0.003081528627997,0.0028124139273171824,0.002750597815852318,0.002624155388392298,0.0026287245460447687,0.0025791689617780124,0.002554683945332267,0.002526103481242504,0.002470814612550528,0.002408720227584176,0.0024153178125896806,0.0023855933573320148,0.002383855425331019,0.002347610835183468,0.002342691441120226,0.002311205359080963,0.0023242425215734028,0.0023280082928655763,0.0023166172296934487,0.002338728095685183,0.0023502678912526724,0.0023685971449203184,0.0024023517758088643
"thermal_alpha",0.0049962470256337,0.0040616697562668915,0.0033446408517196088,0.0030253302196242378,0.002416479582518821,0.0017376208816074008,0.0012295465606220908,0.0012155621060353345,0.0008135606508877835,0.000635143373909246,0.0006184784873632141,0.0005446984632857688,0.00043471860320611186,0.0004871289070854824,0.00037071921735570937,0.00038112734510571016,0.0003366779921908042,0.0002700738789256757,0.0002671633309590374,0.00032212056490878556,0.0003037984254968329,0.0002379615176519525,0.00020988614184713062,0.00022021630971764752,0.0002008889592356992,0.00020810234909678533,0.00018173688303703474,0.00020182609824001598
"greenland_a",0.004812156212374106,0.004376184875187693,0.0035292556252401104,0.003139895489621282,0.002901138855527667,0.0021300157026761498,0.0018700229701765372,0.0015550314083385562,0.0014043229789662901,0.0012772915741894916,0.0012054742517549953,0.001161191735995322,0.0011684264549104196,0.0010579702753855667,0.0010022147824827303,0.0009935465741142434,0.00104044237802618,0.0009587864657667959,0.0009261090772640623,0.000907856960358694,0.0009223726826024257,0.0008936408257296668,0.000871710799452695,0.0008484068776436947,0.0008511666321977068,0.0008447485752879479,0.0008381375877268708,0.0008268030890914632
"greenland_b",0.004808189715826814,0.0034602063152037177,0.003710585130184824,0.0032408822742912083,0.002177696265697768,0.001720355479113815,0.0011799691245421115,0.0016164593321021628,0.0008060457904013367,0.0008595194009973215,0.0005687433604203024,0.0005307999381231728,0.00044104149807157436,0.00038077670214781996,0.000367591541618031,0.00033778470777281127,0.00038780664645313975,0.0002726458589257924,0.0002494174788697265,0.00026837965852640166,0.000320298435658831,0.0002293130456878837,0.00022863386713902853,0.00023199620478428997,0.00022536486264042522,0.00021731565456035724,0.00019133040511982029,0.00021671112883584203
"greenland_alpha",0.00510636275523324,0.003666345716106633,0.003250573702163047,0.0035024641075680394,0.0024232982344215195,0.0019571777766894676,0.0017004616361443773,0.0013893910692380955,0.0011443852366607016,0.001108502776944457,0.0010041235300631286,0.0009785933655877253,0.0009307632414474423,0.0008639484778064287,0.0008198609288776497,0.0008576032307355857,0.0007837127733430645,0.0007718709972038889,0.0007558305341037502,0.000751323011912468,0.000731388014307681,0.0006963130337239576,0.0007214236941147555,0.0006805211100918965,0.0006637509824671409,0.0006580187359508792,0.0006501363261070816,0.000642383217464243
"greenland_beta",0.004223887956219043,0.0035146468165569325,0.0035039190806022613,0.0036006043931164178,0.0023596918059738715,0.0015915716763539264,0.0011296473495738338,0.001168931264961441,0.0007938039545152021,0.0005614015782376937,0.0005696446739589889,0.0005434232851543919,0.00037722575571899755,0.0004279708141034719,0.0003255688955604318,0.00034936951120327175,0.00043590218572221853,0.00029364666326841106,0.00026225332664068645,0.0002517100088258506,0.00022021801684538592,0.00020144561301857464,0.00021470113855857816,0.00017968551205196264,0.00017731629887997094,0.00023661445071187823,0.00018937899480380254,0.00019034965697182522
"glaciers_beta0",0.004837121699293229,0.0037025355874643396,0.0032487780399237417,0.002825503023243687,0.0020107638982143046,0.0016688909135461974,0.0011194346813897904,0.0012505505385101258,0.0008395568244288331,0.0008127110983021682,0.0005140311828777577,0.0005608579270686763,0.00042987294123324714,0.0003486738488004536,0.00030377776827778886,0.0003859800035466563,0.00042076109331115055,0.0002461342409316599,0.0002499905839066719,0.0002085719312721704,0.0002644363595358826,0.00019799427278482143,0.00019544937323660419,0.00015040428862054858,0.00017794636045245454,0.0002097346962545511,0.0001635726254601248,0.00018676337463496395
"glaciers_n",0.00474830042398617,0.0038843443445939116,0.003077946095203026,0.0029482089797941203,0.0018837911399798054,0.0015017813078312165,0.0011028160739792918,0.0011557320075326189,0.0006914784174332127,0.0006494805153562079,0.0005859977949667198,0.0004494921369041489,0.0003261488418081249,0.0003686686191238653,0.00031850238364238595,0.00034113303556058505,0.000317032349956644,0.00029563710722127766,0.00024180048722100377,0.00029035200271965156,0.00020912188883546591,0.00024305142202434268,0.00018145803250792827,0.00016177104080801954,0.00018807507779736065,0.00015127671641873282,0.0001689329923060486,0.00016766446410946287
"anto_alpha",0.004929865195038319,0.0037778224160507972,0.0036004951147222443,0.003024028681064395,0.002556205944565179,0.0016244857924418916,0.0012569762924180372,0.0011694765170520986,0.0007925653241677781,0.0006924693827327772,0.0005420069176280467,0.000511757268052181,0.00041224404928449666,0.0004414565487403986,0.00035252359654009113,0.00036161441494963385,0.00031947022106855054,0.00030073567151200025,0.0003097314550010939,0.000391131141205603,0.0002741872821221536,0.0002591583282439038,0.00025797539907035404,0.00023361784136418168,0.000233355800436038,0.00027764722621251563,0.00019828334988230013,0.00022312121696553208
"anto_beta",0.004732263779043166,0.004666039827225147,0.00357436191198516,0.0030473735961142933,0.0031859153792264,0.001972702458718503,0.0014035003518712314,0.0010989012332985881,0.0009566405500254532,0.0008992042119835687,0.0007041482438753362,0.0006322794791988643,0.0005681135632877036,0.00047353676868096273,0.00044981907839180673,0.000443637632120322,0.00041381274506384206,0.0003777529652809623,0.0003699545249014879,0.00045261922189977435,0.0003792948740939415,0.0003490114221767158,0.00030135314649011775,0.0002884648576349239,0.0002938969023514594,0.00029078034780134933,0.00029335416581139197,0.00029318267136401415
"antarctic_gamma",0.004378192754456378,0.003772845215728721,0.0030555578177108014,0.0028173239037852507,0.00219284354534868,0.0014874722781100529,0.0012257711946580606,0.0009256627037245007,0.0007078803536366521,0.0008139904800877865,0.0007581539057111531,0.000460313407998113,0.0004436595057042199,0.0004002139738327401,0.00029241273353160826,0.000316248238917267,0.00032883665848849213,0.000222393217830531,0.0003752519384973786,0.0002491450363250085,0.0003498484777016966,0.00021157960236658344,0.00016130697408936869,0.0002005102692841691,0.00017748859410198446,0.00015417907023409393,0.00013587467855702783,0.00017699506438397083
"antarctic_alpha",0.004631072093622451,0.00470870623883149,0.00344132285526669,0.0029703553376596455,0.00221742230757677,0.0017504495104008803,0.0013652114793448501,0.0010796112902033525,0.0009616551151285664,0.0007283907393716279,0.0006704573123156984,0.0005701731929011078,0.0005992494151623336,0.0005255195149125368,0.00047466270742239355,0.0004793045358712823,0.0005176387352182534,0.0003801942271104545,0.00038669189531332764,0.00040032224355203487,0.0003847929703715096,0.000353141057152702,0.000349103874726333,0.0003084222454659735,0.00031368806776422046,0.0003235949749649779,0.00028797925325784645,0.0003121183536334967
"antarctic_mu",0.00475601924990239,0.0037161926504348224,0.0033046836617582477,0.0035009025094304585,0.002165083547220468,0.0016330235540823511,0.0012649188005598344,0.0009124613475640723,0.0008381826540209174,0.0006815634229116168,0.0006640452467667916,0.0005859399412083337,0.0005957828363971955,0.0004874288671650909,0.000447112968213833,0.0005100158999701808,0.0004196245420748281,0.0003580484116048069,0.0003802100990232003,0.0004106457682127455,0.0004083436353101558,0.00035524673897377815,0.0003633254737900307,0.000336160849438018,0.00032672869326069373,0.0003676262568433213,0.0003334580501011214,0.00033342132497512426
"antarctic_nu",0.0045357743243096965,0.00347012225343908,0.003130323691853371,0.0029927650046357858,0.002363368386878813,0.001819698038134982,0.001265953703421545,0.0009084471341237369,0.000725237139995181,0.0006148093346810778,0.0004674782200492673,0.00055555387127595,0.000406068832892999,0.00042624756195141865,0.00031069049577845737,0.00037677916857214116,0.0003561724553047205,0.00023674172391660703,0.00027780222080131225,0.00023620291207787972,0.00027325301431668764,0.0002011013208397794,0.0002321258400041959,0.00022241942847480472,0.00020779761450754336,0.00021556681573348577,0.00016244234660378376,0.00019493017983516985
"antarctic_precip0",0.009334229157345877,0.009361564867736266,0.00854398301724044,0.00779150036431231,0.006415534841110627,0.005095970034977962,0.003929181967816122,0.003314101699588821,0.002667478083646664,0.0023177929040270138,0.0020617748483855182,0.001848540912619589,0.0017025590829902672,0.0016321962188144818,0.0015240372759017864,0.0014597868003047416,0.0014035060312078613,0.0013478357224642895,0.0013203575333868935,0.0012948150995732287,0.0012734861620793884,0.0012354348199513827,0.0012363660002296087,0.0012039702826874908,0.0011832570927653968,0.001186149549327313,0.0011680278670174033,0.0011547882937940279
"antarctic_kappa",0.00692965854434516,0.006104972037614212,0.005669106962088312,0.005043144943697552,0.003933479947647364,0.003001559880335395,0.002470957593508541,0.0021234484949072267,0.0015864990626504542,0.0013878899428053902,0.0012273711461566505,0.0012320339109598184,0.00105690647641927,0.0009760591151689223,0.0009046536332823525,0.0008803614560144625,0.0008552493203074874,0.0007932187455319757,0.0007796544347032423,0.0007535365706217084,0.0007620568310163704,0.0007367253677202076,0.0007052875082777387,0.000694972891993516,0.0006871245161551631,0.0006780827176493951,0.0006622500734797109,0.000653552331446104
"antarctic_flow0",0.007092746229040193,0.006520462632101042,0.005977113364643497,0.005276617826992436,0.004563541907873227,0.003468542726662434,0.002674349560161611,0.002297651660084485,0.0018100439826154492,0.0015653068646628398,0.0014114602336842373,0.0012809069591360937,0.0011860181335118945,0.0010926642879997188,0.0010199721277582188,0.0009882056905926235,0.0009383796966939906,0.0009052931156185457,0.0008705871878046592,0.0008932979084448502,0.0008319818444308271,0.0008084176835831606,0.0008116719927152443,0.0007814569946073872,0.0007672011008274055,0.0007555961865349777,0.0007510370355924754,0.0007301552882566941
"antarctic_runoff_height0",0.0052773196817865456,0.0042845734968004695,0.00391744230461002,0.003306012856720665,0.00266404138902173,0.001956068671849338,0.0016261989013607258,0.0011919509968075783,0.0011412796676719328,0.0009310630895864913,0.0009189670763221475,0.0007642600694065062,0.0007718356110145001,0.0007069513985141757,0.0006777344310145762,0.0006104563723833256,0.0006031207273289925,0.0005581265740105559,0.0005528386148770513,0.0005796798382309077,0.0006107355454253449,0.0005298037186291583,0.0005268059044165748,0.0005169933816916954,0.0005237655440587651,0.000514780219021915,0.0005154692845557744,0.0005094173499645094
"antarctic_c",0.004702378574539775,0.004216645140508054,0.003869059005880617,0.0035296225256739064,0.002866974501523244,0.00202392185660649,0.0015419908185631413,0.0014023614974838904,0.0009488094267032453,0.0008840498837994421,0.0007247367881833628,0.0007513791270226353,0.0006976059786909487,0.0006738514918806629,0.0005447231485753103,0.0005316636700240864,0.0005232042085460581,0.0004951747323320728,0.0004882141111031636,0.0005218480621182359,0.00047638211606097227,0.0004658281434285072,0.0004405452940007963,0.0004689252329834412,0.000446961260565382,0.00043508413058626307,0.00042122041537784083,0.0004313160920764665
