"parameter","2030","2040","2050","2060","2070","2080","2090","2100","2110","2120","2130","2140","2150","2160","2170","2180","2190","2200","2210","2220","2230","2240","2250","2260","2270","2280","2290","2300"
"glaciers_v0",-0.001571914941932763,0.0028918431804665604,-0.003879471797347641,0.006380207141755267,-0.00010028105011262629,0.001022302489615873,0.001592416811455166,0.00020022571416793437,-0.0002596472916109704,0.0002775035539924632,0.0003888757167702497,-0.0010194113298996948,0.0003916362157072451,-0.0003232569088080472,-4.933841039239267e-5,-2.8148007201343707e-5,0.0003460754601803673,0.00024295757409621474,0.00012224748309668957,-6.460564552560935e-5,-0.0004486845946806468,-0.0002967871452623571,-2.1556806366664096e-5,-1.21677485256473e-5,2.937938606794465e-5,6.91114069759431e-5,-1.765371687496456e-5,-1.9364161849716754e-5
"glaciers_s0",-0.00893503383552651,0.002056182114682972,-0.0018331411238293705,0.00045795321290933,0.003469536426260601,0.00288493233859089,0.001912123095932884,0.0008281967467388404,-0.0001980127942806278,0.0004266232724914981,-0.00022551285663560623,-0.0006571698457159145,0.0003179699456853011,-0.0002627277811785178,-0.000385294828005813,-6.815471452106278e-5,0.00031986826270971776,0.00016492266675630126,-0.00023849780523046006,-7.083318025827677e-5,-0.00020078791549283626,-0.00020414221960207395,-3.595619783769101e-5,7.007729116202934e-5,3.7247653572164383e-5,0.00018083683021311275,-0.00023111283856119016,0.00014114944843666955
"antarctic_s0",-0.004646643841422444,0.0041256158469672845,0.00017940476746036005,0.00598173821667135,-0.00032798890516513027,0.0020113697763272493,0.0012481868297591705,0.0003177503919856175,0.00022048404797591614,0.00013567919764947287,0.000608488034656156,-0.0012299749376913516,8.19224675379529e-6,-0.0002801435732098486,-0.00024601837255640687,0.00018025691659251915,0.0002681253663912778,0.000196554018525733,6.005883128928664e-5,-0.00020849728246014187,-0.0002272161958870267,-0.0002339702346752348,-0.00014090791272968338,-7.282984641526202e-5,-3.333346895023865e-5,6.680596434497617e-5,6.39902255138097e-5,4.715593524693975e-6
"Q10",-0.0004236125005020404,0.006793785385178028,0.0023700028465623306,0.004262564412572373,0.001258127809309029,0.004652581295972099,0.004415744369865028,0.0031182447842476937,0.0027619563879915858,0.0033615800331286,0.0028349286048127424,0.002534285862656333,0.0028319897415559872,0.00289916865980458,0.0026700258836871785,0.0031794254825425554,0.0036708203993060626,0.0029494446716767124,0.0033614821131266676,0.002950316800000623,0.0030516988806064934,0.0030131832888865232,0.0032707660020040424,0.00326637570479405,0.003110847744448907,0.003166645246688965,0.0031108236125417695,0.003324535776584279
"CO2_fertilization",-0.0009358778086286706,0.0032189366134420267,0.00043976439966449143,0.005279596324166676,0.0027597076961853456,0.005129621348945126,0.0032948714431113866,0.0033504115739441294,0.0012356027447974558,0.000392513309359602,0.0009847823291701736,2.465728181440477e-5,0.000399329003325214,0.0005459192431100439,0.0009032477043152392,0.0011142035758633945,0.0016367230720564035,0.0014538741903245326,0.0012217715653582097,0.0010833530024721278,0.0013049964693636546,0.0015765669551265206,0.0015391520228807305,0.0016939364962443662,0.0017490168776725587,0.0017355585667431757,0.001803985729873703,0.0018316937072025393
"CO2_diffusivity",-0.007088692408529324,0.003104878746042754,0.004308103761210167,0.0028256273913668693,0.0036211990228981784,0.006096024604067629,0.003308960356704267,0.004023225423080211,0.002936301064159628,0.002088111477870112,0.002673038755238671,0.0014725172222682388,0.0017153885251875352,0.0018549461284060127,0.0019230704679029558,0.0015998864937199157,0.0017399853800072582,0.0017021935621987303,0.0011942191770923818,0.0011354042153077029,0.0012726175902413258,0.0010954700337339719,0.0010599902316815969,0.0011645277299266803,0.0009306824132901218,0.0011863250877834743,0.0008635850381363209,0.0008933254272285286
"heat_diffusivity",-0.0029901874017202947,0.0029498769660407835,-0.0021570285979163445,0.002921747426686892,0.0011850417737752192,0.0037112651758953916,0.0002626172147710748,0.000992978783193701,-0.0008670048991069306,8.657170920810889e-5,8.977613908475405e-5,-0.0005668432149353161,1.7554363745959973e-5,0.00069549288614212,-0.00044491691114434726,6.141808933502165e-5,4.418787449045564e-6,-4.9056266784062086e-5,-0.00010682647723674815,-0.0004488275708720439,-0.0005085510234509589,9.98470472417849e-6,-0.00012525714024777998,-0.00015193478526824014,-2.1095862026473627e-5,6.395904944327386e-5,6.0589969338437485e-5,6.744857610857005e-5
"rf_scale_aerosol",-0.004537078288180499,0.013427124530510598,0.0021459783096619187,0.007536323857131583,0.006270451134691092,0.0031851060491830947,0.0024405340401473536,0.002610561384004242,0.0007493941127084799,0.0025245842393521742,0.002084575279402565,0.0011129861375795704,0.0016782916675928562,0.000936320756188328,0.0016656455676039193,0.0013503469565328732,0.0016302838294642555,0.0015052555280742799,0.001260565988229687,0.0008317478980984248,0.001030859149860303,0.0006942637344661956,0.0011802914249726916,0.0006919634625643039,0.0009877854390742387,0.0009883744318957876,0.000963185137454648,0.0009610437821507092
"climate_sensitivity",0.0040464975741154995,0.012825867936651355,0.006121302945296253,0.023454756659796006,0.02069676987096588,0.0187086657494217,0.017457869592279775,0.015051451050564503,0.013661760048883025,0.011261193415559022,0.010844297114088576,0.009439765574480353,0.009707143967227012,0.008740165357172798,0.0092123180052501,0.00946342791112324,0.008987374964237706,0.0088319045502021,0.008145638172751692,0.00786642384177222,0.007765408911520823,0.007349231930274041,0.007186519144371942,0.007051905877758324,0.007216862777794048,0.007326301419327961,0.007284617797653349,0.007437074220207921
"thermal_alpha",-0.00032374651000445043,0.009099428304079088,-0.0002667356509525628,0.007575688238571721,0.006332090861258783,0.003303581674192718,0.00228262220357594,0.0017577502112502794,0.0011479103494881299,-0.0004487160677180138,0.0008736297336884015,-0.00018044131711891418,-0.00026743264930956874,0.0003715465802269765,-3.556260291195718e-5,0.00035134049507939074,5.919205930305012e-5,2.855261970607841e-5,9.662861134373262e-5,-0.0005715276750722148,-0.00027385095276172207,-5.819515249498988e-5,-2.8518888556600924e-5,7.011376073342603e-5,9.893762987384216e-5,0.0001512968027035646,0.0001529211422188765,0.00022095203387119936
"greenland_a",-0.0016298633344956097,0.012031577280275535,0.011913799586775815,0.015550826573253119,0.010391732052632816,0.012655883230604932,0.007443720488242442,0.0073662510728875604,0.0050074122215296515,0.004754407000957961,0.006185907132272178,0.004527652186445566,0.004725950440551281,0.0045426579058940285,0.004473447256136887,0.004411834106967548,0.004183800808448497,0.003625172186694276,0.0036846952811539395,0.0035415573892510943,0.0037501457059047586,0.003425500313467443,0.0034809680575348255,0.003764168781381089,0.0033905974641370447,0.003496974376007174,0.0035413628879093716,0.0036219922958187043
"greenland_b",-0.00027964138955913724,0.004870159527467589,-0.003905434585334744,0.007599980100914519,0.002472095049342057,0.0033914588362598743,0.003172274370359541,0.0020447959204952983,0.0006772593605917215,0.0003660146325675559,-5.836390707264408e-5,-0.0013164855872777614,2.044775414987924e-5,0.00016459674643790962,-0.00011551954523291598,8.538767593826552e-5,0.00022445801834120925,-1.453056946498052e-5,-7.086174394076558e-5,-9.953649714790327e-5,0.0001613448800379342,-0.00023021791849280775,2.05291127935456e-5,-4.727666616845739e-5,0.00010938267676784062,6.377130423667131e-6,0.00018957172269431274,0.00024028627580973547
"greenland_alpha",0.0005572325116318229,0.005570621032190588,0.0009786067905783497,0.00746466112039055,0.006858657666430554,0.009119007754357845,0.0035391296247548848,0.005008376339109997,0.0034949627996564417,0.0031554044835879133,0.003340874613442739,0.002528449438441941,0.0027381784497617313,0.0027929688376727773,0.00262745081436333,0.0026822870489154253,0.0024569980184014958,0.0026131002376236557,0.002301927771843202,0.002172181428332566,0.002137590442125193,0.0024265466176598472,0.002060467730462577,0.002391610592546351,0.002097772683874432,0.0021424126139173924,0.0021080339463555886,0.0022159690914756113
"greenland_beta",-0.00539814385944733,0.0029902338374755135,-0.0012622221161548354,0.0027588102450969935,0.0038952126728645908,0.0016262613769224873,0.00027229747205246836,0.0006191998083856705,0.00023399572910166684,0.001141760941742897,0.0004006029336801332,-0.0007839203286866855,0.00017411048795901185,-0.00048266097535538797,-0.00034819617929205776,0.00020411200725977663,0.00024838120929860323,6.68486275075224e-5,0.0003844212638599682,-0.0002118918207676143,-0.000265869209047432,-0.00014910862073488058,3.902626365110578e-5,-0.0002652747143718776,6.893289125622138e-5,9.97011149327061e-5,-9.272365497404879e-5,-5.075483166007342e-5
"glaciers_beta0",-0.005291756227772677,0.0051418582649181465,0.0018569999127903548,0.00499901614899667,0.0008867369347689682,0.0029528403935947705,0.0018847738450756405,0.0007447939713931103,0.0008748711432688713,0.0005122876365604714,0.0004039790832891486,-0.0005714733044880408,-0.00019247669771828274,-0.0005812158105035622,5.06640895319958e-5,-0.00022360943951446578,0.0001588990429058937,8.913539175760775e-8,-7.838993713698921e-5,-5.109611045615907e-5,-0.0003169286234529876,-1.4210872554049174e-5,-5.702051247514508e-5,2.9048403301159396e-5,0.0003348286709876466,0.00017651612374448082,-3.8044986882406785e-5,-5.24944106133071e-5
"glaciers_n",-0.008269831104825374,0.006366932990666127,6.917198249332578e-5,0.006271199909944719,-0.0024637018105929487,0.0024588073972181524,0.0012981765121516586,0.0006529831115331514,0.0001064871885696254,5.5338607959377575e-5,0.000736982745244971,-0.000209836042051053,5.671521572976089e-5,-0.0002917778722305423,0.0003214266411447725,-6.147917496588801e-5,-1.6779271436112723e-6,0.0003582950013008208,-0.00024071723438572995,-0.0003838958502948878,-0.0001734297999338483,-0.00024986975553928066,-8.225300404604586e-5,1.2718872085871837e-5,5.610046151584739e-5,-0.00015711639112239598,-8.116769998616932e-5,0.00028400954462425064
"anto_alpha",0.00033475024665113537,0.0060103900378900635,-0.0007450958389613055,0.0030307740714393466,0.002147218399826426,0.002515169065716635,0.0006479375717669316,0.0010176625007463631,0.0009448847506602364,0.0005014638950824053,0.0007349112083583724,-0.0002274474229471747,-8.241853386560772e-5,8.62520621793927e-5,-9.260937609364282e-5,0.0001212334569131271,0.00019946000880915755,-4.559556838850237e-6,6.369228600756622e-5,-0.00014998000029241057,-0.0002643891783260003,3.690191194437017e-5,-6.218115264279847e-5,4.392249342699802e-5,0.00024860960666893005,0.0003719965865451436,-0.00013148890805586317,0.00016518529168241448
"anto_beta",0.007755767216100684,0.017378477591287904,0.004044133542388266,0.00800698484159136,0.0035831733390402068,0.007695533435389534,0.002760816945785537,0.0010973855244662185,0.0009266741695721909,0.0022438562206921375,0.0010793428801455565,-0.0003326820525329277,9.57221037020545e-5,-0.0002208206331764847,0.00033870107758114757,9.713385348930957e-5,0.00032362219944646154,0.00021248349515605648,-8.329114796943281e-5,-0.0003717334256688287,-0.00012022728116157248,-0.00019492917054261317,7.378631640110633e-5,9.529344941398461e-5,0.00024317701491359487,2.141626962425634e-5,-0.0002151788506149646,-1.914844807586314e-5
"antarctic_gamma",0.0030105281490171456,0.010417510352789407,0.0001192036386565406,0.003284160845462557,0.0015170363688161573,0.002052924457150791,0.0016174769769862186,0.0014936112382152962,-0.00041797888858958077,0.0010838153967920275,0.0006243161138570211,-0.0007534980055119471,0.0005396149103667335,3.4340827035470435e-5,0.00024804854380428536,-0.00017578863508537285,0.00030846237840221176,-6.601865531937056e-5,0.0003761460170103493,-8.50219409101833e-5,-0.0004468481367977633,2.9183401637605578e-5,8.338257613617758e-5,0.000374917000706374,-0.0001265237707797002,8.897005924081005e-5,0.00010899382338602854,4.056807291917554e-5
"antarctic_alpha",0.003016703204157304,0.011481890960612235,0.0063240436737263634,0.009494172260724854,0.004108066070303142,0.0038804882882640945,0.0012257352061006972,-0.00023700182242344863,0.0007637235429656037,0.00038036611407875234,0.00011104586930365864,-0.00023152378557296505,-0.00011951884897659855,-0.00010625489035023163,-0.0002319871913105682,-2.7267846753728717e-5,1.2919275873965071e-5,-0.0002520509366692321,-0.00012556195979561557,-0.0006092564905860345,-0.0005160531385936728,-0.0005021439499457507,-0.0003303182277013179,-0.00010028737685747407,-0.00019819966812693188,3.24770601150209e-5,-0.0001747893638785463,-0.00012675370289597066
"antarctic_mu",-0.0030536400728600416,0.012889492649650515,-0.0006499774857894195,0.005352550051781991,-0.00018189619495927422,0.0019028437223081178,0.0006051373100992642,-0.0009347586122266592,-0.0003608156663004427,4.167890098664554e-5,0.0004887613349987632,-0.0015572585006338993,-0.00027671197163211164,-0.0005378296367076063,-0.00035553424056141846,-0.00021372128876473193,4.291787767536678e-5,-0.0004389113628318679,-7.32643309418503e-5,-0.00032509784361346543,-7.025639329072419e-5,-0.0001274348198580718,-0.00017578760757803354,-6.994597415313314e-5,5.6596372341412895e-5,0.0002078630803894473,-7.102734376341991e-5,-2.2596851190215885e-5
"antarctic_nu",-0.0020656041305444615,0.006987607888455456,-0.0009518151173150358,0.004050311021693282,0.001403920627852707,0.0032866036790539293,0.0027536928613311673,0.0005066289806094274,0.0005453527731238959,-0.00029926799987744644,-9.393796020728378e-5,-0.0011093413308912155,0.00017112352929376,0.00011455778965375984,0.00011375376028721245,-0.00010454458161470957,0.00029712904283906105,0.00027449329025948393,-5.557008128538478e-6,-1.2715518728573009e-5,-0.0003206261923257076,-9.25845634080275e-5,0.00015230288262910773,0.00010122596515092585,0.00011142786132040828,8.116086399173112e-5,-0.0001798074859468448,2.540295437973104e-5
"antarctic_precip0",0.25726360941869314,0.2619290269190441,0.2331863892964976,0.19708764174519838,0.127251763043696,0.08086794807721226,0.047530678951891996,0.034283126269336016,0.02349189241687461,0.0186327886404634,0.015594554601255027,0.01156174492959183,0.010656396700227767,0.009252745676781119,0.00834161245935986,0.007333034137804196,0.0071229050181410725,0.006610683774632693,0.005901602480125847,0.005822265197743273,0.005696080691837638,0.005488742418524094,0.0050997611743555825,0.005465633136069654,0.004955752680736755,0.0049588005558099234,0.004733961717376775,0.004904495014756461
"antarctic_kappa",0.08772245740279187,0.08852222323201496,0.07893905183337148,0.06706912426521595,0.040516194231799876,0.02634411128421585,0.014405857327000057,0.011133089395673154,0.007030003716922618,0.005553737535096963,0.00401153870419896,0.00208340697824485,0.0028068848013096275,0.002275824414102049,0.0019329652470421361,0.0012427805338390328,0.001966565506166692,0.0013104828610821164,0.0012606582638883881,0.0012591268703973052,0.0008516985072348742,0.0010366772478423573,0.0011052592751094447,0.0011241549382300226,0.0010169732900700314,0.0010433004447045601,0.0010436080759688908,0.00098280451693722
"antarctic_flow0",0.10954145293560746,0.11437549817685355,0.1050752097484286,0.08342593033264742,0.053861873061725185,0.03637729589726604,0.020037048964191822,0.0123290056157813,0.006460483343966888,0.004829388232678019,0.003930525311876277,0.0021276718243213658,0.0022671169395333227,0.0017009243248872613,0.0015718651095350165,0.0013989483049025525,0.001547980025575357,0.0008908032367199044,0.0007521345920378133,0.000778328290476611,0.000765049808709836,0.0005840190515105804,0.0006918624840774243,0.0008006852135760285,0.0008270454621441884,0.0007785703560940924,0.0006364305076547282,0.000827078127940875
