"parameter","2030","2040","2050","2060","2070","2080","2090","2100","2110","2120","2130","2140","2150","2160","2170","2180","2190","2200","2210","2220","2230","2240","2250","2260","2270","2280","2290","2300"
"greenland_v0",0.11158736876310985,0.0790754215794324,0.05795661855824116,0.038120931992494535,0.02316136940489602,0.011293673700134182,0.005492346879845847,0.003850768847959728,0.0017668122108068277,0.0012405826702926472,0.0008967854949977847,0.0007527792932907795,0.0005551391749557068,0.00047117674135426657,0.00032713490068800083,0.00030793381204444295,0.00032464395425459467,0.00019573050766878372,0.00016867629016491638,0.0001526436675541892,0.00014184443588521496,0.000149721259305378,0.0001237530372607976,0.000100707676590714,0.00010762859496329573,0.00011146714395873471,7.93194927779141e-5,7.393904657391122e-5
"glaciers_v0",0.10039873520519316,0.08337400562558113,0.07319710808036023,0.03864040739002621,0.02052906324803527,0.013380050601777719,0.004219931665542246,0.0028045352023801217,0.001980093549400205,0.0013218489537380601,0.0008874103927577349,0.0007006115818947116,0.0004872400091593132,0.00042850360221681076,0.0003083651678107065,0.0002457515733049051,0.0002747938882937604,0.00019779510526265603,0.0001922767707363398,0.00018641572243351378,0.0001505488754753398,0.00016709711391032969,0.00016676165859991413,0.0001270429149893842,0.0001161718237182741,9.416312516926785e-5,9.698480356755194e-5,7.990712044436422e-5
"glaciers_s0",0.12091899221699352,0.09483270311874142,0.06400353102332491,0.044108210571526155,0.021912963982630273,0.013717290272661636,0.005315431926232333,0.0030987795031078,0.0020676385519768094,0.0011921681152774076,0.0008900032707049141,0.0008749526396856591,0.0006097594398999963,0.0004244457756542347,0.00037992098953956515,0.00030832296832722513,0.00029160889214689526,0.0001785223196158832,0.00016599538241375862,0.000157839086219618,0.0001453445024204896,0.0001474985320297671,0.00013856184994257082,9.91057166730649e-5,9.281514235810993e-5,0.00013464860888293226,7.402093646454869e-5,8.173426553173058e-5
"antarctic_s0",0.11893030395710195,0.09232211989481265,0.05748456281126612,0.04739942467984324,0.020421807688591934,0.010457746254250808,0.005391906772106333,0.0035500911908274584,0.0021502958233322912,0.0011836513383997774,0.0008702662569355283,0.0007059313611640678,0.0004534194104600144,0.00040322193706875033,0.00037041509545605324,0.0003131367178805268,0.00037322492954413916,0.00020216140209810526,0.0001687977514518665,0.00015064715265636531,0.0001338000243281706,0.000156810984158279,0.00010883592930234791,0.00010470508085891297,8.576771207695095e-5,0.0001145244298667394,8.274053173452796e-5,6.554874473614216e-5
"Q10",0.10486094543814614,0.08055693481390806,0.07012384173741792,0.04280302352105583,0.022218908521530748,0.01512346433289688,0.008840057304637133,0.006499288503823058,0.005108998273254422,0.004489239979615062,0.004131210589855558,0.004113353829633716,0.0038884753297835175,0.003852392831289531,0.0036424158604005654,0.003541086647062114,0.003524920802796588,0.003368488339791965,0.0033354053981141073,0.003297720794444332,0.003209343275902452,0.0032004650306469264,0.0032385835380071915,0.0032784334604878253,0.003354392152871075,0.0034371656085278117,0.003545934689801419,0.0036118221243233656
"CO2_fertilization",0.11256773554340926,0.099312344182743,0.0637097872083222,0.04083784097480255,0.02562467326103859,0.014637153640933868,0.009431002452336405,0.006711690178600433,0.005360928284567559,0.004846698865133357,0.0044960828395792865,0.004095332302375587,0.0038588870678196046,0.00367342892344638,0.0034257886632719585,0.003210263643362716,0.00319138957786576,0.003020840708594289,0.0028700711524036193,0.0027766707523478834,0.002697150804146324,0.0025869469718637966,0.002535614817375204,0.002547988029693322,0.002546397449506212,0.0025707496708913696,0.0025865986897814068,0.002640771274804616
"CO2_diffusivity",0.09919859111783631,0.08944565493209151,0.06259611259301687,0.04544055586372078,0.02731545504522398,0.014597999192438286,0.008994322106045423,0.0062821490935996115,0.0041995272644658405,0.003587379570577087,0.003172792184962437,0.0027844596417390894,0.0024218648875047916,0.002277443009419988,0.0020537916012601447,0.001964583160531812,0.0019140364157233605,0.0017657475530247126,0.001717575425979082,0.0016583662433602255,0.0016535632422249368,0.001565624811698546,0.0015605747603383696,0.0015087114132393898,0.0014980763083848611,0.0015046502123884351,0.0014816509290609037,0.0014998814226235434
"heat_diffusivity",0.10571726959384613,0.08749721850343024,0.06261857539248884,0.048496552256501374,0.02330551848157574,0.014143749894854346,0.007514037706504376,0.005158566255695766,0.003554404203015233,0.0025957767974103953,0.002320850891630057,0.001958071543852331,0.0015700247471460444,0.0013959286312491203,0.0012348103577140323,0.0010954838563770788,0.0010580466693475,0.0009028954909236862,0.0008385442086858283,0.0007580608664026222,0.0007153230490712737,0.0006838186455122158,0.0006492017192634343,0.0006324229141936199,0.0006002281770374268,0.0005983332089930707,0.0005863778811076823,0.0005503308593499119
"rf_scale_aerosol",0.12388705749086484,0.08127047146531974,0.07159408815598355,0.054082779951938026,0.02825110466567122,0.01366618253149821,0.007434049021339614,0.005176014976702653,0.003440181445631115,0.002690423267475481,0.002380116294941317,0.002029951912852311,0.0016004326430501105,0.001509789404032161,0.0014028681666809926,0.0012630758386355996,0.0012899060643045848,0.0010900411439338882,0.0010366825115748642,0.0009468911181317874,0.0008578931705135732,0.0008149575991448523,0.0007810549560256615,0.0007272007921909928,0.0006969783526343139,0.0006818340158662236,0.0006909397462433978,0.0006850916291902238
"climate_sensitivity",0.12335733548604397,0.09024106639309003,0.07268262285167865,0.08493748258657671,0.04688419589524972,0.035690145824511986,0.029042518917749418,0.025875053326790833,0.023293769047487395,0.02136170605924984,0.020032429836112742,0.019304457398873435,0.018761967090430987,0.018545817695494703,0.018080456223385544,0.017764450343740246,0.01729899851618928,0.016840542153321394,0.016549912761020715,0.016387829205545077,0.016215894675175802,0.01608689109280484,0.01605519982076766,0.016075897467895388,0.016164830154972956,0.01635568809013922,0.016546005344297066,0.016824180936914027
"thermal_alpha",0.12620135698341342,0.09806683954057778,0.062164576734931275,0.050758385134422025,0.025502375523853222,0.012011441185599749,0.006059483194402812,0.0039064709332285235,0.00212492989119778,0.0014357673883123882,0.001239290704929132,0.0010140737880434147,0.0006488813997832846,0.0006400323742475612,0.00046623448396328497,0.0004081118506624908,0.0003897406000564048,0.0002668596717235502,0.00024177432626797026,0.0002971113229957741,0.0002452881741128233,0.00019698303989495796,0.0001755529325660432,0.0001707945896938777,0.00016130401439543192,0.0001495269696084051,0.0001268420447756741,0.000133862559443948
"greenland_a",0.1121271996420682,0.09074032323645355,0.06513167043018524,0.05675009673622875,0.03914626264275902,0.021374555300409163,0.01299910035136634,0.009484730801538282,0.007834035852229334,0.006379699161516085,0.005739236828936151,0.005258185837646987,0.004816846743727081,0.00452300084866544,0.00427030591666127,0.004012651685475535,0.003929816542213795,0.003694512200589387,0.003523276599464164,0.0034223783426650177,0.0033889367427118776,0.0032799073778561672,0.0031879713001783435,0.0030974035830798326,0.0030493542157847453,0.0029784054261807066,0.002920411867874968,0.002842737519204217
"greenland_b",0.11964003523582649,0.07741880057470604,0.07042648162758951,0.046877745049009364,0.022138339863521705,0.012422090885895928,0.0057607547956508975,0.004614806649308238,0.002102527129661918,0.001703133132188557,0.001187577300624461,0.0009709297569260233,0.0006550907807016312,0.0005552198880840227,0.0004427527458779137,0.00036199092830657746,0.00035915631373888943,0.00025949007277786113,0.0002314598745560249,0.00021040229472086487,0.0002504583212418644,0.00019223543451368593,0.0001916422494177228,0.00018154525119340453,0.0001590797130233811,0.00015089775992433,0.00013326701815392203,0.0001352111444053353
"greenland_alpha",0.13106689243889125,0.08887558605099297,0.06624066969560788,0.0603878881504489,0.028414621122516994,0.015333690226886416,0.010159088502177132,0.006557172972433734,0.00527553390753499,0.004357126291840837,0.0038345380446586394,0.0035156970896979903,0.0031888421605868714,0.002972433980801778,0.002715924323506996,0.0026102490971988495,0.002448509118297094,0.002354653191699467,0.0022544096555202195,0.0021960214417658507,0.0021040818546437788,0.002023750363419207,0.002018006373439852,0.001920697080752254,0.0018520706161391214,0.0017874080050761319,0.0017473883058454858,0.0017082515619653048
"greenland_beta",0.11683565005230309,0.07776122275856127,0.06261489406144655,0.055913136279623965,0.024254694114138362,0.011476588150949315,0.005056922834408551,0.003613452133189536,0.0021996215992602583,0.0011424540858917841,0.0010307510230959315,0.0009272740464761398,0.0004938819336068742,0.0004899439927461789,0.0003360974658695757,0.00033887431095699065,0.00033685759165796896,0.00022998878915150118,0.0002161243264941097,0.00018282748909703635,0.0001480932906902618,0.00013981640906863172,0.0001454491936386785,0.00011436623814766124,0.00010648329616056228,0.00012443030761753678,9.586032444291032e-5,8.79377688388658e-5
"glaciers_beta0",0.1130321137973592,0.08589177897455479,0.0588150135415282,0.04454398091276341,0.021208150609348653,0.012381940852186243,0.005448009877934409,0.003384020510461884,0.00245387892219807,0.0014218090679368005,0.0008906891598086136,0.0008338544553567567,0.0004523499830635941,0.000417627324559159,0.00033302970602442223,0.00032352121168595084,0.0003295790683465508,0.00021532595886878671,0.00018583254948432342,0.00013709949107539629,0.00014444511950042148,0.00011280969931471434,0.00012166089441717132,8.766777439806054e-5,9.413069915475123e-5,9.543079199704448e-5,8.732802839614567e-5,7.8063122737127e-5
"glaciers_n",0.10917257746608641,0.07968923841166892,0.054618697390235234,0.04526241368076151,0.020798232020790668,0.011663362196871674,0.004980272591499421,0.00359740180674779,0.0018731218953731324,0.001225433936629411,0.0009065974455659125,0.0006808691487053589,0.0004525319888436147,0.0004548022861216341,0.00033418499883557345,0.00031183417047022066,0.00026519185478495556,0.00020498254972536683,0.00016116188016790836,0.0002016586267657242,0.0001396729327238395,0.00015726625278224482,0.00010209901757401204,9.31062494879561e-5,9.946457325322223e-5,7.770010176401923e-5,8.753869636833043e-5,7.501268147369106e-5
"anto_alpha",0.11803949368480605,0.08380600622733192,0.06262108775516285,0.04947404205938998,0.023528792403855466,0.011493783977909561,0.0062601996259252545,0.004618125957615573,0.0021351516730716306,0.0014086581958382964,0.0010291590532947295,0.0010083939966109175,0.0006293765453522995,0.0005981839059012192,0.0004475063434928234,0.0004194371899938482,0.00038677084358759484,0.00032678398127285836,0.00033181745977727787,0.00033207217688178796,0.00025254873784939704,0.00023549935801748842,0.0002339109132171945,0.00022348887544096835,0.0001984098366873694,0.00021777536134845758,0.0001721599235341163,0.0001879504601340273
"anto_beta",0.12609957442755337,0.09840301513438111,0.06663628108253089,0.05188360885548697,0.031347512856159304,0.01621083968501003,0.008049200393868809,0.004579430981226811,0.0030497247548973965,0.0022140202981660796,0.0016991411383282125,0.001375397710938878,0.0010208053475662291,0.0009363907059775861,0.0007492877969797046,0.0006682388634054396,0.0006141562139230217,0.000512227583566356,0.00046952664033130285,0.0004805534925522667,0.0004617633543869001,0.0004312300979229779,0.00038307350106195733,0.00034486006247944664,0.00033911505893749765,0.00032589861084643374,0.00031583682155921064,0.0003112657623544357
"antarctic_gamma",0.10588213997494056,0.08357310321049505,0.05740768200107456,0.040236220716868464,0.02148982830515945,0.010331739414853278,0.006073638586546717,0.0031998652166155793,0.0018919811324752016,0.0014037505598135666,0.0011583688692399666,0.0007561355267873811,0.0005277912360848137,0.00046581713050628117,0.00033339297465526417,0.0003163720294962897,0.0002983609911098821,0.00018680723214873545,0.00023938529116845748,0.00016329837480968235,0.00019408261200642326,0.00013267720041647686,9.896979711038762e-5,0.00010563552720798295,9.93647476475369e-5,7.73421376020928e-5,6.217743509413078e-5,7.755840413843065e-5
"antarctic_alpha",0.11312250549395104,0.10636368168810335,0.06465108786409234,0.0454867349282529,0.026660592212996395,0.014992111615786516,0.008938597386511444,0.003931967621832836,0.0028288441310728523,0.001970680621197505,0.001569930072349958,0.0011835895595976437,0.0010822814696226756,0.0009243339989790276,0.0007519355784282182,0.0006738210593710575,0.0006936257316840942,0.0005258527648701392,0.0004928303540366737,0.000482950840883742,0.0004662020559459219,0.00042179775211972215,0.00041442964280029825,0.00037800949075531595,0.0003694415927137673,0.0003702090993673585,0.0003416632881507704,0.00035038318690402905
"antarctic_mu",0.11018827821833417,0.09211701923528495,0.059316038149802755,0.04758684651241883,0.02442754216482612,0.010979861211166035,0.005878211736751727,0.003445476103250153,0.002305364944544644,0.0015892689519625511,0.0013979088734676903,0.0010230380347001247,0.0008384023045460065,0.0006817061763029388,0.000635134387895381,0.0005921534952973954,0.0005238798403420732,0.0004279923584325724,0.00044523288853990316,0.00043056564406367804,0.00044851291491028683,0.0003908717177198445,0.00038577190004380644,0.00035449260068198834,0.00034399614891908085,0.00036900320746060725,0.0003466809268468317,0.00032865515528277385
"antarctic_nu",0.11371401594479956,0.07384108418737648,0.05549606506608264,0.041827992978088264,0.024607814812424036,0.012579283040380841,0.005509918323809934,0.003082388377222635,0.0017885126597892392,0.001163621810861189,0.0008705101184987152,0.0008386870153781956,0.0005044764246037954,0.0005175424026177431,0.0003301077472934105,0.0003790675985305169,0.0003418553114012872,0.00020071263090415758,0.0002099420005540956,0.0001809224031393507,0.00018219642855800964,0.00014478940268176205,0.00016464942774022966,0.0001495124897515342,0.00013264373683930758,0.0001258496023083524,0.00010840613717180361,0.00010387393890904746
"antarctic_precip0",0.3840587381193704,0.3917654573985882,0.31760788182477373,0.24629029076035966,0.1597457010050564,0.09423913995142673,0.05675558450743728,0.0381273845208048,0.027151516797017283,0.020420074074674437,0.016540917835030713,0.013853585201296769,0.011667180297575432,0.010460824713522707,0.009374722202830447,0.00855668042826471,0.00804593075219776,0.007413719117756593,0.007034154911386253,0.006770186022366572,0.006480442443972187,0.00629435375297978,0.006111661780819618,0.005945864462592601,0.005814839261847828,0.0056537243604312375,0.005597565928025223,0.005508338785562185
"antarctic_kappa",0.21728702848276343,0.19431281535913336,0.15875268581075913,0.1110212280908372,0.06899218723732273,0.03962183391580815,0.022861060714202762,0.01597389519753422,0.009919612492442562,0.007486912043428895,0.005832184224150242,0.005020699472418398,0.0041110637114267785,0.003548079078626927,0.0031369751022228866,0.0028233458180423844,0.002647165854344502,0.002398896761042039,0.002242996216927164,0.0021242932435124057,0.002051470225409888,0.0019804920452942878,0.0018923658308548038,0.0018026179331484722,0.0017616538585543758,0.0017412842304405157,0.0016778533426900942,0.0016395883221414786
"antarctic_flow0",0.2304268870599112,0.20960671312870768,0.17645540088370415,0.13074951651969088,0.0813201696885636,0.04510475886665123,0.026660689364057417,0.017819870486807537,0.012011352912421093,0.008984465817777178,0.007095761053452633,0.006073952983401376,0.00493099170993557,0.004398218911034851,0.0038288907128448766,0.0035300975203936217,0.0032086367512476443,0.0029782317374061596,0.002782827544427577,0.002704008518199007,0.0025313156744185723,0.002405562075707444,0.0023719443272654504,0.002245516049747423,0.0021821596951722075,0.0021450302901859595,0.0020844853408055284,0.002036690907883848
"antarctic_runoff_height0",0.12399888045442606,0.09198082491107235,0.0777723021007289,0.05092831998747629,0.03336122953829731,0.015961670267692983,0.009014879807508301,0.005600113435779178,0.004612017489056217,0.0029464041011818165,0.0025769499368893055,0.00203112768073216,0.0017473418750549728,0.0016129178511250797,0.00143478579239161,0.0012410868964328734,0.001214228043756725,0.001129800042276827,0.0010721943953019189,0.0010737732984136149,0.0010775622069455154,0.0009853604529972445,0.000982197365545651,0.000961094384392573,0.0009556470760236257,0.0009367269820273594,0.000928104579907675,0.0009213361693140092
"antarctic_c",0.13123509393977176,0.09424216068687995,0.07569935105132881,0.051868922599062194,0.03174446024073852,0.0171291719149668,0.009022016190141749,0.005745583148721339,0.003943041390866345,0.0029147718077891694,0.0022871640340375787,0.0019755734907002612,0.0015399018053773954,0.0014490266822715116,0.0011853428637076996,0.0010918426789425012,0.0010554666608018335,0.0009834854972745972,0.0009360852809152721,0.0009416197370518686,0.0008786004374388063,0.0008394187154955744,0.0008109548712148505,0.000811161142164538,0.000789600857505528,0.0007726406800698895,0.0007602464972669894,0.0007526582948309165
"antarctic_bed_height0",0.137726623160911,0.10017843912801302,0.08005134904620727,0.04949984257746777,0.03205027979659841,0.01990793510764112,0.008385964265295368,0.005287908751084446,0.003644057893762486,0.002365566533469486,0.0018134675225235436,0.001397032414608611,0.0011206008854271058,0.001014820434270106,0.0008650220590559757,0.0008227639654202831,0.0007150168055444613,0.0006155133180666258,0.0005771714285808126,0.0005400126789489488,0.0005192106776937707,0.0005253700550135901,0.00048446837264630037,0.00044285275565478536,0.0004108812306139374,0.0004296203640921804,0.00039068465521167954,0.00038502752680489113
