"parameter","2030","2040","2050","2060","2070","2080","2090","2100","2110","2120","2130","2140","2150","2160","2170","2180","2190","2200","2210","2220","2230","2240","2250","2260","2270","2280","2290","2300"
"greenland_v0",0.11159622254346278,0.07916118446181268,0.05880716110762157,0.04161963178650765,0.031002706771123604,0.02105199542889521,0.012914058579319872,0.014577228668368213,0.005188110985402396,0.0039163310497936895,0.0028178748380240713,0.002273155941868594,0.002112646978388432,0.0015683110869739647,0.0010754984511766469,0.001000236001421899,0.0010517104173123645,0.0005975960915265291,0.000576264349243093,0.00047217753957744653,0.00047469952316139217,0.00045758277638978086,0.0003560325291049078,0.0002958622912380098,0.00030834857812465325,0.0003319867476313575,0.00024156445734974075,0.00022580539816073958
"glaciers_v0",0.10040540387222506,0.08347371487607837,0.07413956649527782,0.04243449739804961,0.027577552377374314,0.02578165763183987,0.009682206282744823,0.008556937272226115,0.0060775534826488795,0.004082149022568354,0.0028342713123136933,0.002059569209446565,0.0017017382484050933,0.0014918645173336072,0.0009377990373886464,0.0007455697155871157,0.0008646775254119225,0.0006415034061924616,0.0005919857628326051,0.0006711769521980814,0.0004870126161654386,0.0005155851383756639,0.000485535884741445,0.00038520720972927614,0.00032244470652433645,0.000273806983709192,0.00026733863983191276,0.00021874525922196015
"glaciers_s0",0.12091515877806208,0.09493354105180388,0.06510676474844614,0.04801522752600381,0.029243586610113656,0.02748360714620005,0.011889606001996919,0.008900080587889367,0.005940636976582587,0.003505394930948321,0.00332908157800703,0.002819788275291784,0.0020249426727930956,0.0015578945926241262,0.0011972632834198302,0.0009496538701474345,0.00108222183465047,0.0005236291888934461,0.0005457091159147069,0.0004938459168500154,0.00048510230997023454,0.0004492877305916689,0.0004462751291679869,0.0002775831321731695,0.00025360321978394,0.000419881548803188,0.0002218025051102727,0.00022511366351459907
"antarctic_s0",0.118937443453365,0.09244335915927003,0.058431342209377846,0.05151304476254903,0.02692128300374078,0.018746924396505535,0.012651140404739919,0.010683522950201195,0.0065313704954098,0.0039022191085543536,0.003023216724772188,0.002121456338686917,0.0014481649023012062,0.0014417429227748357,0.0013104195460848004,0.0009631538153025493,0.0011604114954950717,0.0006120623512426936,0.0005391230652841607,0.000494773588648556,0.0004893796715742252,0.00047495982472387443,0.0003082084885001425,0.0003479670764736097,0.00025427733150369,0.0003712593012758603,0.00023828897948040018,0.00021421918212977882
"Q10",0.10487020328316679,0.08064797999889413,0.0709461476684988,0.04656773871805496,0.029527598513122748,0.027490456815622323,0.0190770967771897,0.01698164236382238,0.013762896622120534,0.012649067516286376,0.011413955148378636,0.010570258037479364,0.009602984208299404,0.009943364229604316,0.00929197154531034,0.009797306460469512,0.0097122449657233,0.008944435172214377,0.008622395847162498,0.008220605671480134,0.008274030674001854,0.007908912347352247,0.0077822099376758415,0.007563314607106027,0.007594479615702582,0.007526471542316688,0.0077939999710582766,0.007705449170699623
"CO2_fertilization",0.11257423274184335,0.09934713424129442,0.06435792391206044,0.044835681786462515,0.035177737619032985,0.027008133513002193,0.02343199132389181,0.019021459903395866,0.01580772462900399,0.014040814212105688,0.012113032349104028,0.010592141158662912,0.010067966508411071,0.009965835265572084,0.009194524156616648,0.008911016346315283,0.008382453985378725,0.007978930673441636,0.007710798511565902,0.007363140169943977,0.007023802192017794,0.006452687559565022,0.006029643072167211,0.005829952048229069,0.005660750852888038,0.005659351711224036,0.0055836932261263735,0.005808514923636669
"CO2_diffusivity",0.09920568189561386,0.08950445692570931,0.06325432671197005,0.04908761965228391,0.03604436958564495,0.027046468371297646,0.02054174355675138,0.01589924624281194,0.011885704042966204,0.011387261791441535,0.009617761557353428,0.007917667961565778,0.007364187998038493,0.0069575270675067925,0.006014389884836488,0.005528825515055101,0.005443813111724769,0.004672101766350929,0.0046346686210454015,0.00437865722447419,0.004217328544101257,0.0038037492989406274,0.0037391146851047607,0.0035871455275838728,0.003465913556900359,0.0034370837394660193,0.0033443336555625466,0.0032703990073927546
"heat_diffusivity",0.1057062656436287,0.08754538393058185,0.06343773483970673,0.05245560251407865,0.030685117157874833,0.026818757332777034,0.016797080758637045,0.012651648671086093,0.009827136182375571,0.00647246029078375,0.006256935972443857,0.005258195083335224,0.0037231162323344107,0.003571819241377741,0.0029316868471134278,0.002689510007019734,0.002400594637246546,0.0020449152081630996,0.0017622621810313836,0.0015637740540596081,0.0015163560666241935,0.0014144653388032744,0.001284680460176594,0.0012651881477453296,0.0012459656350852818,0.001237603635562736,0.0013142865627936207,0.0012402930024311336
"rf_scale_aerosol",0.12389494829748413,0.08135307721798232,0.07238586950077851,0.057900925111022176,0.0380768152607281,0.024309106666356044,0.016135153025237305,0.013074065818626213,0.009924121406329207,0.008426310248384217,0.006579078570324016,0.006348959404017524,0.005184162900583316,0.004593887573524266,0.0042142099227893874,0.004101601007088896,0.0038821381718530997,0.003266170544553255,0.0031781525707953676,0.0027777314590860394,0.0024474144717679816,0.0022619846139519343,0.0021347452562638404,0.0019734425053103475,0.0019145835220592362,0.0018463994716998724,0.0019164989796725531,0.0018737124856315827
"climate_sensitivity",0.12336438211440168,0.09028612411221099,0.07253459582660769,0.08903612408402857,0.05365870976109548,0.05045547202151637,0.04665211470070298,0.04691104880428178,0.044725566863715274,0.041435650779533595,0.03871926230016586,0.035945780992632737,0.0341037071936845,0.03209139320591433,0.030305598248732916,0.029585385849015367,0.02798326733622666,0.027234474496697386,0.026329610147712543,0.025482890882355582,0.024970967125638566,0.024302828881308507,0.023613030079424283,0.022945439968343168,0.022703981487520928,0.022618143984127922,0.02257396481530437,0.022703842897547927
"thermal_alpha",0.1262093190571776,0.0981301650673016,0.06302236085082003,0.05462048037296449,0.03480934100670128,0.02057377117859083,0.01328967555213581,0.010370938205607047,0.00570606291990706,0.004064030417150645,0.003608040575250349,0.003013469344296219,0.0020167454911485336,0.002014900130225119,0.0014188660151373622,0.0011834037691679893,0.0012517640289388624,0.0007464649603112347,0.0006669934332720558,0.0007874191438406393,0.0007033561493566789,0.0005442992979569136,0.00040815556015758833,0.0004248098844864955,0.0003509720050614557,0.00033271308487874574,0.00027011241679884986,0.0002895319374674721
"greenland_a",0.11213366047894237,0.09080790286983093,0.06586403906444475,0.06061689246222663,0.04958981233291057,0.03534966293647347,0.023422418795966016,0.01949659117093638,0.015285896473792897,0.011780043327462747,0.010434986016257045,0.008568313417697003,0.007548110216818646,0.006740247348072625,0.006059969565237267,0.0055053167164954495,0.005335462332723548,0.004853245319412209,0.00462647556834116,0.004346438369212173,0.004463157428141093,0.004071769408880803,0.003849796410870878,0.0036652238695076104,0.0035532184939302317,0.0034787689261850823,0.003357259277050526,0.003246193474152648
"greenland_b",0.11963948780249944,0.07751639599526994,0.07144039197158641,0.05088624964304987,0.030085801725067866,0.023801478357029573,0.012712674288306539,0.011625880183728014,0.005847279685115298,0.005205158649751598,0.0038475705562860535,0.002882930297150715,0.002144605758669387,0.001793981746521632,0.0014782008048096983,0.001196155109965881,0.0011285848762308361,0.0007312652248116901,0.0006788704340079884,0.0006276661058855042,0.0008125860099292733,0.0005315440562924296,0.0005198619288075579,0.0005262307155952142,0.0004391879522319369,0.0004159644129716629,0.0003510572647150558,0.00033902886124001464
"greenland_alpha",0.13107253778632036,0.08891757532541207,0.06713973122480124,0.06458654244328733,0.038213946738615924,0.02620908462606338,0.018652911701388435,0.012440710469852808,0.010573231938163993,0.008139655161225714,0.0064930816729521605,0.005558799596697705,0.004796029362152859,0.004291781757357859,0.0034812033866008954,0.003691772131357166,0.003100151067976639,0.002889738195159247,0.002669479859417452,0.002610843464276671,0.0025042279974887404,0.0022395323879919812,0.002243656587621256,0.0020477513758149915,0.0019698558046050583,0.0018616532466488999,0.0018055071377256397,0.0018345144000317098
"greenland_beta",0.11684296145552243,0.0778377700036676,0.06354303061506096,0.06072253088078611,0.0328955710364156,0.021109466867552117,0.01095837581674404,0.009490400299525368,0.0065897916720512985,0.003518801793870394,0.0033660238945942373,0.002725574527084423,0.0015536952760905871,0.0015543089476352148,0.0011095810125874503,0.000996820041971413,0.0009764059661668235,0.0006793705506504632,0.0006728695883690035,0.0005410965025437643,0.0004961471594918692,0.00041210486276308184,0.0004330731132856492,0.0003489737440234193,0.0002982519464107986,0.00040117960884665987,0.0002506307919070671,0.00023423185421200682
"glaciers_beta0",0.11303916226905253,0.08602048835986534,0.05980867113476449,0.04863992700160803,0.02904172710390011,0.02261591594026443,0.012836053402375867,0.008984172188131289,0.007835823414951823,0.004568091533019524,0.0027606368705581125,0.002810369539258566,0.0015576118320483649,0.0015243353464241991,0.0012603590221365911,0.0011685826395864667,0.0010320523444388567,0.000676127475279196,0.000599301728415167,0.0004339175656715901,0.00056396354231605,0.0003364022188146112,0.0003465814135465855,0.0002780344646985501,0.0002936994307566372,0.0002808715133479217,0.00024482268529827007,0.0002544598443395834
"glaciers_n",0.1091770965099739,0.07980484670586709,0.055413683217093924,0.04896386860097736,0.02796460868955208,0.02072033633501066,0.010576130347115752,0.012429988579497928,0.005522062815435336,0.004170661628101934,0.0026413262318948165,0.0021140999039746416,0.001484627261052138,0.0015029150659760817,0.001027108551752335,0.0009837752447641205,0.0009812805354856133,0.0006177300242586081,0.0005064203093387852,0.0006721722322476401,0.00043162190957105463,0.0004771978942217235,0.00029432504168176103,0.0002740017833611727,0.0002897623715099026,0.00023669434184478153,0.00024941540213764817,0.00020000703253610465
"anto_alpha",0.11805253243019492,0.08391685071885116,0.06334749084046384,0.05351631671577995,0.031786109349038,0.01972455063385319,0.01389868462145431,0.0176135288278743,0.0060903222427557665,0.00464092580420674,0.0030802838398599525,0.003340188058048534,0.0019026497744772204,0.0020074516439686414,0.0012789909542441987,0.0013526173230293064,0.0012499200428682104,0.0008461696722347478,0.0009674047509244107,0.0009188865401258875,0.0007470025404961464,0.0005992736886502985,0.0005405175571367017,0.000547216507728129,0.0004250079588146314,0.0005700063226906342,0.00035828975212212497,0.0003885635371797681
"anto_beta",0.12611075733095223,0.09849769137036497,0.06761788876273525,0.05658557803608618,0.04234550210954987,0.03084735610920405,0.017983048589813356,0.012968144642747622,0.009009190827238719,0.006828010881736912,0.00543125898848124,0.004523827768965109,0.0034723050761974487,0.0029777191257502078,0.002672607175210844,0.0022938708767654137,0.002005973503367296,0.0016314392126877385,0.001586663982718856,0.001565976493542515,0.001583119879573897,0.0013497461628525025,0.0011954321079772584,0.001073849202429925,0.0010279683810667818,0.0009951339133590972,0.0009491118538394918,0.0009469630728440098
"antarctic_gamma",0.10588752282486269,0.08366630733804344,0.058346001444443116,0.0441065145564724,0.029028165461473528,0.01867948974221651,0.013309067145468962,0.009366907756931424,0.005833468335779015,0.004177986328013628,0.0038779861314168743,0.002449618097360176,0.0017876439717001529,0.001611302296137118,0.0012076901053660529,0.0011498245761957214,0.001061734200516049,0.0005627669310437858,0.0007910628572438827,0.0005676192047061405,0.0006312362631650646,0.00040003886607669004,0.0002879738886684479,0.0003020637101709169,0.0002720854609922906,0.00023586524389071788,0.0001652966232731914,0.00024130218813693278
"antarctic_alpha",0.11312776213926905,0.10640699895869363,0.06555758251843058,0.04945856492247212,0.035560993019203936,0.02735713762632734,0.0188773126973865,0.010242623980262487,0.008356950913398893,0.006109653296829829,0.004906429803834457,0.0034560163532523914,0.0033704441846452798,0.002947897530049996,0.0022196919722374435,0.0019031866336965565,0.0022638598151668234,0.0014851084701442455,0.001371960940107368,0.0013507613664001392,0.0013813535757146293,0.0011470075420414237,0.0010633736446319503,0.0009492110439890416,0.0009022426049412717,0.0009508398758224473,0.0008178103856600105,0.0008763190312596862
"antarctic_mu",0.11019525192893742,0.0922500201961284,0.060191551886677006,0.051566025688949184,0.032082807508159464,0.02017541382744503,0.012480939368040716,0.008966853361855136,0.006111428497229914,0.004348333601310377,0.00417015200593274,0.0029009485174609747,0.002100719458943854,0.0014635325482748162,0.0014724866687311413,0.0012050205373411093,0.001016691607962865,0.0007187466818448483,0.0008252167630998511,0.0007276040203835382,0.0009158255824908509,0.0005644726459477225,0.0005524449679672804,0.00046281092044055995,0.0004005757868029007,0.0005178710947498304,0.00038298766888854747,0.00039627302541028937
"antarctic_nu",0.11371376207848646,0.07395734574386764,0.05626670264553775,0.04542262904042154,0.032621605762812325,0.0239624176681421,0.01241995173954143,0.008713190310089491,0.005180212740899923,0.003596727542696803,0.002795776590625745,0.003081934229548503,0.0016693685494134083,0.0017408165641377912,0.0010601974919653041,0.0010871610262749589,0.0010285864060478095,0.0005568416705456096,0.0006479791739494755,0.0004953643686008094,0.0005900777861388031,0.0003556289533379755,0.00043395057143644244,0.00039742924160691897,0.00029177952816556254,0.0003106068557534245,0.00024124219555009976,0.0002211944899131118
"antarctic_precip0",0.3840952412323689,0.3922244123799914,0.3224235753417058,0.2710242625257804,0.21590252969694956,0.17210963877906144,0.1269529278763821,0.09928927120877146,0.07804609135152697,0.062219802802457154,0.052766951091750794,0.0450064026015891,0.038191541601746044,0.03437041853964845,0.030998095210340595,0.02819882313009729,0.026761272767137186,0.024390517386088467,0.023137999215314047,0.02207325371375306,0.020965484683380393,0.0199254570714435,0.018955631403597083,0.018136268269725097,0.017534850779671724,0.01685923416198761,0.01639928641521025,0.015932500471578508
"antarctic_kappa",0.21730400526345234,0.1946027026479321,0.16136215077728397,0.12178512622646903,0.0938171249984801,0.07203009992656852,0.050938904059249245,0.04201477467588802,0.028587029237088394,0.0230695569030173,0.018841122626341297,0.016349114964564468,0.013783180677010488,0.011756302908730906,0.010431581813773506,0.009598590385126385,0.009115200819781094,0.008106679089052713,0.007641529966992369,0.007223961772473504,0.006898257196662661,0.006588085622691837,0.006175529890447152,0.0057712422355915725,0.005585373027491813,0.005495608975259275,0.005160116079025011,0.004973991469618168
"antarctic_flow0",0.23044712894773006,0.2099958630956319,0.17924656812733136,0.14405198017562526,0.11036603082766537,0.08145183899370528,0.05995794361553132,0.04718120638669461,0.03501682639405428,0.02768416696477874,0.02297941498679535,0.0196998723372294,0.016538264591872957,0.014962131655781603,0.012962807750229536,0.011876011870494184,0.011034501240578361,0.010162749007334137,0.0095436945165779,0.00929490284230467,0.00852573760361846,0.007962304755389,0.007727148452063765,0.007239208190088885,0.006932516210420138,0.006870095856647944,0.006474205007270302,0.006272365514632485
"antarctic_runoff_height0",0.12399994078423829,0.09212184323088934,0.07882684168515802,0.05560532266936537,0.04532970137664993,0.02846626936998902,0.01999290594704365,0.01644788857518573,0.014436029552652394,0.00830450531639402,0.007627158122553681,0.005557581066628067,0.004750007474909796,0.0046008250355364785,0.003963466406582042,0.0032264988364805445,0.003075655560612269,0.00278006800132501,0.0026103523138724435,0.002543090534805902,0.002639616064967454,0.0021890513152259036,0.0021463850085379392,0.0020210835908953304,0.0019794478786686154,0.0019015529553979573,0.0018137840529113434,0.0017726986303443866
"antarctic_c",0.13125586390577224,0.09444404124420966,0.0767582066246141,0.05685078874207427,0.04289073290008026,0.03221481913145935,0.019354785693124224,0.015080869081088898,0.011313994265075747,0.008812274507385033,0.007110975511658118,0.005597737095580846,0.0045612196444521,0.004315886970040655,0.00331147645664148,0.003079351012024503,0.0029797171379438285,0.0026418030979270596,0.002437055916477277,0.002518384045464095,0.0022591749455796507,0.0020708541537975663,0.001933521057521766,0.0018949356695182578,0.0018029996155449356,0.0017314748048236066,0.0016565502266572992,0.0016208138665374863
"antarctic_bed_height0",0.13773892282447148,0.10033464038285467,0.08114692501220905,0.05419841162815888,0.04358517678022117,0.03893440329183518,0.018740062531220545,0.014727166396770226,0.01064941058377904,0.007633713982094515,0.0060043783985616744,0.0047167540685615315,0.003746212036873871,0.003578534876773295,0.002897462382289418,0.002844711663618618,0.0023126340711760863,0.0020651538894630866,0.0019147643815947636,0.0017641648423714503,0.0017468426003638586,0.001700271252314753,0.0015244871873748224,0.00142545729256585,0.0012526184652154892,0.0013047415712881432,0.0011573259688458788,0.0011190437708865728
"antarctic_slope",0.4439199299856182,0.4160791300946186,0.37130949046394923,0.30471419338035866,0.2465451934502171,0.1950221960175072,0.14257437946789137,0.10849549972686949,0.08736363680964532,0.0707846853225337,0.05773166148168709,0.049919373292951395,0.042498612811498714,0.037990267911188105,0.03406410155287747,0.031597412926749564,0.028921839508479215,0.02663311837723843,0.025283587711165456,0.023879098644286306,0.022673415309000966,0.021579449629713636,0.020578321010376845,0.019601864109483922,0.01881268123290657,0.018178113230422253,0.017636433207971404,0.0170563207251107
