"parameter","2030","2040","2050","2060","2070","2080","2090","2100","2110","2120","2130","2140","2150","2160","2170","2180","2190","2200","2210","2220","2230","2240","2250","2260","2270","2280","2290","2300"
"greenland_v0",0.008775478197764936,0.0054259602033056185,0.005212523023458225,0.00397680022214158,0.0035295579202860175,0.0025500081036178347,0.001659253679703345,0.00661552222541712,0.0006080455859829145,0.0004803594046862558,0.0003430107740741503,0.0002561613175828985,0.0003474930181844294,0.00025935272990920796,0.00014618672920186984,0.0001420388938116315,0.000231065542814753,5.183297235444614e-5,7.871128966288232e-5,4.022179380739521e-5,9.242568419781109e-5,5.906185135403227e-5,5.103138454008701e-5,3.301092443589335e-5,5.354049819556482e-5,7.331153616311188e-5,4.1396971182287986e-5,3.737904682663309e-5
"glaciers_v0",0.005482374745399427,0.006656347780757742,0.01568704578957606,0.0035588896701543443,0.0030146712337483727,0.005626562104459627,0.0006673619961823687,0.001269471702293486,0.000990847098248386,0.00041760593275071953,0.00035580137806668987,0.0002703771671902689,0.00031382444542501006,0.00025130190881028674,7.858025968069798e-5,5.910163873121785e-5,0.0001084862979693915,8.602478682908531e-5,7.799681681522742e-5,0.00017784720816629878,7.591913964112004e-5,9.635401483094046e-5,0.00014172114395732133,9.545645691794436e-5,4.047356176675956e-5,3.794241552727838e-5,4.4361570383482055e-5,2.7138036935463924e-5
"glaciers_s0",0.00880626104463628,0.016655357407982293,0.006271504072265855,0.006195584388942379,0.0033291132053048194,0.007318439846376599,0.001142575214760138,0.0014759752622033,0.0007812357298648086,0.00028133094721541894,0.0007054148248542643,0.0004837866590230113,0.00032149260615981304,0.0002760445178329768,0.0001481356173076196,0.00012236576269483428,0.00025198502988478804,3.866403856727332e-5,7.632985297170138e-5,5.7423509874684414e-5,0.00010677880071380239,6.537358958048189e-5,8.665422934038444e-5,3.919075009434064e-5,2.4092625159243524e-5,0.00011330330483078671,2.7472921790710677e-5,4.16814989826378e-5
"antarctic_s0",0.009291038878430647,0.011809578042369788,0.0039913655424413524,0.010303157152184597,0.0022079032611765797,0.002284960774277049,0.0014410455042487558,0.0025199220743735316,0.0009910754129349023,0.0004972323463535481,0.00046860128377505176,0.0002565867955708034,0.0001333770207866457,0.0002906335351178183,0.0003076159236263861,0.00014663477124841908,0.00032294849127493755,5.664021074490435e-5,5.2039944472139245e-5,7.314769304632925e-5,0.00011709603956447026,7.885961430685943e-5,3.506779158197156e-5,9.109742903216418e-5,2.6796750487266207e-5,7.680271875046882e-5,4.59562753373031e-5,4.263308903846512e-5
"Q10",0.007362573745277233,0.00629258600197762,0.007382026067044307,0.004109557805399203,0.002106861509433493,0.002546593317866661,0.0014973114163974394,0.0016481433229142103,0.0009323789370105267,0.0011115532228271217,0.0011229274509639963,0.0009657511815392743,0.0009095119037836067,0.0010466625478195743,0.0009753409622728438,0.0013723699189973498,0.001289154239084907,0.0012117734205475447,0.0011896617518961784,0.0009629500788432586,0.001052422430965752,0.000929258534126816,0.0008438435925741632,0.0007930036653877045,0.0007937282558952551,0.000701154532250245,0.0007208847948060567,0.0006603602282698271
"CO2_fertilization",0.00927536433682157,0.015417088526891293,0.005420275581756695,0.0031499724943554563,0.002693513268297689,0.0018068438275933164,0.0018689448101397899,0.0017482803953791759,0.0013666520259239593,0.001403333219785999,0.0010327583305117468,0.0008741351381409224,0.0008856392384084529,0.001004536409817323,0.0009177383323323284,0.0010011540399362225,0.0009042996476294116,0.0008855222583076594,0.0008442902647297975,0.0007791481301349406,0.0006815396874287889,0.0005782362937878844,0.0005269753382905704,0.0004994844282188144,0.00047747657902718607,0.0004787177630213188,0.0004817117618022955,0.0005064510247874052
"CO2_diffusivity",0.005540443666519374,0.007918699541468661,0.00599676697723701,0.005101719790769086,0.004509251556183195,0.0024876066579593912,0.0025813401223663203,0.002259489336919734,0.0017166549388431393,0.0017313975440566426,0.0013833360072924227,0.0010660406750543933,0.001015923866756423,0.0010759999686559014,0.0009539941814990742,0.0009216162121311371,0.0008595496935886021,0.0007812785881409232,0.0007139762283456003,0.0006790225790076148,0.0005509044069213501,0.0004583644603069785,0.0004181384049761627,0.000384698883702937,0.0003650760315747795,0.0003660171788941172,0.0003642419558282652,0.00037234973757423813
"heat_diffusivity",0.007082628485192121,0.007123030748668078,0.005754948292314199,0.00581329241514931,0.0022585932282661444,0.004701054265484594,0.0015344629684757327,0.0016222817350219233,0.0010757968549036186,0.00045951568560021383,0.000764401190583585,0.0006548607799949247,0.00030826285269254484,0.0005009848405187559,0.0002641745859932216,0.00028319377993136835,0.00021191832218777606,0.00019528499985797953,0.0001293027695676445,0.00010547145423523285,0.00011698626273924828,0.00010781911550672489,8.586144017046493e-5,9.635453883397059e-5,0.00010985434534794257,0.00012466521943444082,0.00014360829029684476,0.00014208436125385976
"rf_scale_aerosol",0.00997443970514531,0.006021690325027448,0.00716916483828078,0.008623836853512333,0.004382816866485773,0.002406140631069818,0.0010471913668669648,0.0011634345678271797,0.0008257434185970568,0.000982235542872934,0.0004951624214893397,0.0007846251057441819,0.0005994059092134055,0.00056258503109986,0.0006077673340552218,0.0007281347151407674,0.0006652275342243295,0.000619188454064709,0.000605102694563296,0.00050842328163281,0.00036722188822736404,0.00029882607787234906,0.0002589918290941124,0.00021504610857528655,0.0002025296832034104,0.0001923659065979845,0.0002066864949421145,0.00019979648011473982
"climate_sensitivity",0.009093989565509414,0.007805111388719286,0.004788982234766335,0.014309339070714416,0.0033051068672443036,0.0025471460126033673,0.002235782085900903,0.0025912066052059973,0.0025558238388807344,0.002482330975368179,0.002304743691713951,0.002225545389042366,0.0021553675190715523,0.00199726770681191,0.0018818340871390316,0.001945650312660627,0.0017270776167413486,0.0017324580841794974,0.0016523794397534843,0.0015606942276439272,0.0015222189786447053,0.001496873248276932,0.0014080767973261264,0.0013479869269241794,0.0013269712898174393,0.0013223149299940841,0.0013265616343575424,0.0013374578852558578
"thermal_alpha",0.007654927017707697,0.011175918780944911,0.005085188811245423,0.007324510693831184,0.004405561078640753,0.0031855133052684803,0.0010489977938379683,0.0017768585390674362,0.0004303259504804778,0.0003473740567704739,0.0005646718903359919,0.0005725674991008491,0.00032223678000048526,0.0003706950393329221,0.00017568051731819699,0.00017291238198729566,0.00023201109067155345,9.132629014478426e-5,7.309163894735613e-5,0.00012462189019624395,0.00014292912929776087,7.286181879372501e-5,2.6947729544446377e-5,6.123263353827117e-5,2.6890362924455718e-5,3.0254032242430905e-5,1.6227837411314542e-5,2.1580941376659137e-5
"greenland_a",0.006584077598596916,0.006365151203953594,0.004039387620915537,0.0054414881209136476,0.005266931362269437,0.0029400827830109743,0.0014051236315817258,0.001388530657253333,0.0009309974460345868,0.0009000490291254533,0.0008679782265347641,0.0005530073852001518,0.00042720240925766623,0.000306782405753977,0.00021031371417727613,0.00019947839183183128,0.0002790423877498924,0.00018865431081135372,0.00019765311823546694,0.00016119658110576022,0.0002978508841243534,0.0001540060717688128,0.00013999979644486617,0.00012943729193857047,0.0001225927389705896,0.0001263690135935198,0.00011951452184891825,0.00011512939811996384
"greenland_b",0.008940129085289275,0.005038749258822041,0.006592652982327087,0.005435873184657295,0.0027762830856418353,0.005282849124469524,0.0010990745900978415,0.002516579042410622,0.0004260687040677498,0.0006363464954717428,0.000576689264831363,0.0004456928165735738,0.0002303315298289609,0.0002233746353249891,0.0002721730170029889,0.000179605872881196,0.0001794940743800648,3.805848336435578e-5,4.301729326874549e-5,5.4406144226683e-5,0.00015046253872532718,3.4826010331446014e-5,4.4891569084998256e-5,8.437438654111048e-5,4.901389718748498e-5,3.61016198357864e-5,2.4570768618028528e-5,2.0939876866920068e-5
"greenland_alpha",0.01092625268561973,0.009153688347417354,0.006604085426566088,0.012399149750685503,0.0037103014198836717,0.0027259861442349787,0.0018817456142292905,0.0008967440791187453,0.0008314733779412655,0.0006565769376432785,0.00034452192496022325,0.00041079177506025955,0.00030494753649924696,0.00028697173156743197,0.0001215355804367714,0.0004845753702389746,0.0002007832601077607,0.00016974711688866025,0.00012422358956374835,0.00013769407438238212,0.000181964266579595,8.504102898219478e-5,0.00010756438756237282,7.274041819043485e-5,7.651851473053549e-5,6.432549546510416e-5,6.160339159758426e-5,8.504722554776912e-5
"greenland_beta",0.010933482338377444,0.005003759949219133,0.005616061039612385,0.012869305796479555,0.004476127161669645,0.0031650433289636412,0.0011274087315369216,0.001327403209447272,0.001791947483654668,0.00028705076583778166,0.0004969042608634503,0.0004938900397304007,0.00014056477944502727,0.00022993877929358252,0.00013116927931310917,0.00015598864594658536,0.00022204477886679025,8.012681445897487e-5,9.00107410522675e-5,6.136539774252887e-5,9.167145865034243e-5,4.559854432471643e-5,5.7060269959810114e-5,5.286449669372244e-5,2.9646457803844354e-5,9.647592234544855e-5,2.8430845200944142e-5,3.343078995839596e-5
"glaciers_beta0",0.009412133236338042,0.0072710287572177335,0.0044888244067823714,0.004506043899619667,0.0028731649865869754,0.0027201927609291623,0.0012752270570884838,0.0014751890006818257,0.0014751771040014822,0.0006898958728003363,0.0003146234865552011,0.0007628242194677225,0.00021686929014952012,0.0002791296019257528,0.0002452166712808676,0.00024393788892971722,0.00021128014705933245,7.574584360037569e-5,7.37106330377468e-5,3.80086799516273e-5,0.00016505237907465023,3.2071316890347986e-5,5.914785511134432e-5,4.026649823342275e-5,4.012138889019334e-5,4.5926615826949616e-5,3.5061833346412014e-5,5.8045814906726535e-5
"glaciers_n",0.007653739134239772,0.005671201089189149,0.003858856328627968,0.0068459284857105744,0.002695184081770709,0.0025799085854065727,0.0008739364794014363,0.004566033403767478,0.0007184344482037757,0.000634199999847687,0.00033483701323484507,0.00031224485438692713,0.00015542718432912098,0.00024146791702448647,0.00010562871503851031,0.00013777909816427135,0.00021569106470245604,8.59655747942903e-5,5.72752758698767e-5,0.00014427266852565958,5.8594650763640575e-5,9.804303021229943e-5,2.6809995614883465e-5,2.7149690090437435e-5,5.578231780118483e-5,3.2306317874832676e-5,5.0566827427357537e-5,2.011016432351085e-5
"anto_alpha",0.00877289550190908,0.009535979873592799,0.005527283367634266,0.008009956185793624,0.004708950446525095,0.0017883406042523598,0.0016373898718523322,0.008624375565581,0.0006738790694262144,0.0008199509388599648,0.00031180938124991144,0.0006159982549474636,0.0002593697004383464,0.0004478513950537943,0.00011083861251492983,0.00020568360814834355,0.00019810843808869936,6.821966045195458e-5,0.00019753694037423253,0.00016774744838136374,0.0001513824172753645,7.112164551458194e-5,5.7936525990872937e-5,9.012138057365451e-5,2.7719070983614904e-5,0.00013986823044773806,2.8985341802871083e-5,4.462789996089182e-5
"anto_beta",0.012917654138962356,0.006516290321155545,0.004193738230945158,0.004787434848404427,0.007066002748261185,0.004775164163516983,0.0015539792754110772,0.0013711251909969513,0.0008071989033769394,0.0005619864384687281,0.0005825177410679736,0.0004689892142177625,0.00027462925651554104,0.0002456890679762766,0.0003674494815293867,0.00021960368574452675,0.00014789146222236274,8.65060611251532e-5,0.00011141120806631752,0.00020019118200877834,0.00016519044889687397,8.900188643878915e-5,8.471127153264302e-5,6.081936267239878e-5,5.6462023159161996e-5,6.720537654453868e-5,5.186399656441223e-5,6.460626661806184e-5
"antarctic_gamma",0.006759898536748032,0.01111140597831929,0.004666709912297948,0.004591412601040764,0.003120659924455181,0.0018910477291042786,0.0013915113211221352,0.002102463782929751,0.0007749894956058886,0.000629385874059774,0.0011375897035746229,0.0003582143651939425,0.00021479515777704747,0.00028460818753291226,0.00021273103146693262,0.0002462986908063808,0.00023116084796839445,5.775119429070859e-5,0.00020044153856261466,0.0001240395817611899,0.00018342888905055956,6.834866031294595e-5,2.3709951712889015e-5,4.305337292415789e-5,2.9783314623178838e-5,2.581323106210763e-5,1.0089634790111958e-5,5.7339951220547216e-5
"antarctic_alpha",0.005871616665356961,0.012524038215506735,0.003915280820226302,0.003502345927581236,0.00371300350626602,0.003377127392506999,0.00331957136317545,0.0007264347787410296,0.0009014136373788317,0.000533464802704993,0.000381983424620417,0.00024403710951916802,0.000318332635239889,0.00043269282749974666,0.00019198416012992703,0.00015584935704464825,0.0003567695126500314,0.00010344468000728257,9.548315117480781e-5,0.00010407691321745501,0.0001588520347804689,7.813255548938678e-5,6.825179368282176e-5,5.140086630791288e-5,4.62780087502079e-5,7.731994864329186e-5,4.2969735136662334e-5,7.773612290736772e-5
"antarctic_mu",0.0066979166509225285,0.014504574588721897,0.0046275156375056095,0.010718342637802256,0.003973107124020119,0.002138535328440836,0.0014875087698293975,0.00119689048655178,0.000734565849213132,0.0004238077178227856,0.0008275149906834916,0.00047930569249308465,0.0002561012769083022,9.868567475956293e-5,0.00017633684664444867,0.00016511584550994216,0.00011721755258914332,4.8543793164849466e-5,0.00017148181574667327,0.00011194926782523972,0.00026061934835188116,3.62483090232775e-5,7.71150184133219e-5,4.219576120466243e-5,2.0174794174173493e-5,8.361923784207043e-5,2.0509643940630842e-5,5.8780037076234074e-5
"antarctic_nu",0.008341744468836593,0.005464242521207084,0.004082835233826272,0.004747598127611136,0.005161175732420498,0.00385871437597677,0.0011407970703767867,0.0011274515667195665,0.0005180144764030085,0.0003276170546036594,0.000319680173297807,0.0007303193321905132,0.0002340814674457566,0.000419728488439177,0.00012372210449987833,0.00021540192046205306,0.00020599809093079275,3.99633748873725e-5,8.865571916871161e-5,3.989040063925136e-5,0.00012075197066422276,3.758082907671692e-5,6.49144354534865e-5,6.76064223052465e-5,2.9907772346698868e-5,5.4741890439690484e-5,2.3476685433586304e-5,3.3899117816147506e-5
"antarctic_precip0",0.010488955963860524,0.023319257699797896,0.008894427710338205,0.007343978563126225,0.005560304804579986,0.005386829511000028,0.003584400581898168,0.0033381372798814775,0.0025437277765534127,0.002052359837690022,0.0019474238138935194,0.001817346277822599,0.001413857387302694,0.0013541662478756642,0.001227792308909806,0.001111840040695837,0.0011662314836943803,0.0009912825987274155,0.00094445072928842,0.0009476508581551869,0.0009678900117383646,0.0008641216638748968,0.0008130840770854186,0.0007896601322171351,0.0008242677496194167,0.0007906212895926103,0.0007550318128228443,0.0007455648883213118
"antarctic_kappa",0.008276637003181438,0.019966058651281007,0.007239491871233007,0.004237222328811854,0.003881793207816306,0.003004712975598765,0.0019146555049189779,0.002780472391493945,0.0009302130891359254,0.0008483766335645975,0.0007594561231925091,0.0007635601431889884,0.0005716478611845179,0.00043734344820536603,0.0003731370959216291,0.0003784670122968529,0.0004554546768748575,0.0003200963742155053,0.0003110827400485712,0.0003061697302796961,0.00031303159694511754,0.0002895741080455381,0.0002728191049684527,0.00025282673209522775,0.00025046627838613833,0.0002681665270087635,0.0002310502878797024,0.00022394495268217136
"antarctic_flow0",0.008303635400814751,0.00867447813296951,0.006874897444810437,0.005352608274485059,0.004616710079089735,0.0029278800469049143,0.001752987962137649,0.0021675884034944824,0.0012145476560594824,0.000924199217862918,0.000862397263224131,0.0007733498810857371,0.0006216357693329259,0.0005789849420906156,0.00046006811715756197,0.00042186163783559293,0.00042636424398892535,0.00036399419973064253,0.0003495280274716572,0.0004058927837574643,0.0003293750241807497,0.0002974660159815801,0.0003115929046224451,0.0002678673526203904,0.00026174819534452253,0.0003132318627825398,0.00024650360756932056,0.00024261260402912843
"antarctic_runoff_height0",0.007558205256975586,0.005659930030865334,0.007287652819078249,0.003923693550996286,0.004331857967230744,0.0019484274976272913,0.0019359882289571955,0.0036718182119356395,0.003131207289846714,0.0005971143313874995,0.0008308692357599759,0.0004077049799064444,0.00038872653434871127,0.0004241208136904873,0.0004698237667163154,0.00024179979068808343,0.00023917110912940597,0.0002243799176346891,0.00020667239027640327,0.0002054221151527991,0.00028497217619848997,0.00017605843188117973,0.00016944418451351513,0.00016215305350491158,0.00015639510810404314,0.00015117603061612464,0.00014213464968583332,0.00013969875262665504
