"parameter","2030","2040","2050","2060","2070","2080","2090","2100","2110","2120","2130","2140","2150","2160","2170","2180","2190","2200","2210","2220","2230","2240","2250","2260","2270","2280","2290","2300"
"antarctic_s0",0.004848031448749238,0.003542174104146054,0.0030277140945118757,0.0034183231974670466,0.0015559155036649266,0.0013710135023209434,0.001144778188841273,0.0009455830021386859,0.0008412873428836261,0.000615756389391383,0.00047463482311089805,0.0005634156016281945,0.00039946362302107973,0.00044242288892196944,0.0004420845925467408,0.00037153640570310203,0.0005619859035178455,0.00023945286527393318,0.00022417414155742095,0.0002888069839859848,0.0002710951846024697,0.00028184986458617645,0.00018635448921796533,0.00022934836209240016,0.0001821529441508911,0.0002516626716284348,0.00017304517318380641,0.00019320141034023558
"Q10",0.004463204570465095,0.0037964755206255354,0.003247055799267664,0.002916916581229176,0.0017370338010265663,0.0017085166374722735,0.0012884691187038414,0.0011413798222044862,0.0008684958202771014,0.0007935273689867153,0.0007043047396294002,0.0006858122052044187,0.0006555649513037986,0.0006971384880141543,0.0006573550955610562,0.0006604573349234214,0.0006524488089044952,0.000633007748521302,0.0006101001299596065,0.0006441587567298068,0.0006317723318638099,0.0006239443309260214,0.0006328281551905167,0.0006345046265781946,0.0006382106511047546,0.0006383205709434391,0.0006465687140713544,0.0006659076303346241
"CO2_fertilization",0.004529957750719811,0.004011644285270285,0.0032237194080002134,0.0027749110383925506,0.002000884878800687,0.001658939482948989,0.0014423676641651501,0.0014052840051381663,0.0010454989110291995,0.0009181794975840666,0.0009542014828652681,0.0007811286256169319,0.0008275769232242992,0.0008001414092237824,0.0006619042083929562,0.0006757296942932356,0.0007061285128317526,0.0006639381309369389,0.0006612939693695898,0.000639712225373537,0.0006949956579102405,0.0006205019959143248,0.0006052604314171321,0.0006174142869357024,0.0006113139532962642,0.0006292965509959988,0.0006375962207002279,0.0006775016263870097
"CO2_diffusivity",0.00440214318255069,0.004273764979150123,0.003515578593468539,0.0030303414576664466,0.0023124589071562107,0.001680477072729143,0.0013081403425603084,0.0015984116457627756,0.001079782088248872,0.0008334752947809787,0.0009394875219460748,0.0006877073004645022,0.0006485914632512207,0.0006652216500795954,0.0005521986932123581,0.0005783909678149024,0.0005345445744334633,0.00046848694558303147,0.00044879603507478667,0.0004515525674303939,0.0004809499047591392,0.00043829405944247426,0.0004424725443109267,0.00044185992781195434,0.00043283966980781926,0.00043964839050603533,0.0004243470145359845,0.00042746279787899446
"heat_diffusivity",0.004465040900246157,0.0038714702277010005,0.003133641249498382,0.0031534398632364195,0.001814278951551409,0.001685216173075761,0.0012774459976473006,0.0014097929568738215,0.0011011537108262474,0.000708418571656565,0.000721197481208464,0.0006103117424468152,0.0005418797087373907,0.0005784289555955278,0.00046869795189251085,0.00042064850146840703,0.00048674732159957937,0.00037154172482681594,0.0003628062183682238,0.0003455873049510169,0.0003699452152430447,0.00031572892719882475,0.00029768698072177215,0.0003114943828042406,0.00027498669753493087,0.0003140688310299655,0.0002886811813804207,0.00024653658293740104
"rf_scale_aerosol",0.004712208127118644,0.0038980187278552635,0.003487989970395324,0.0031493962941638613,0.0024191133697442522,0.0016296670183792187,0.001196595516725492,0.001298291398267834,0.000845895437166639,0.0009281073090587533,0.0008232379691434541,0.0006565640217212075,0.0005448339481394114,0.0005278804147638624,0.0004500167230600794,0.0004121431671453024,0.00040655729652106567,0.0003500933704426951,0.0003276868627365771,0.00033441558107124474,0.00031295428016413847,0.00032174406615505865,0.00030797270675231845,0.0002673396711134427,0.00026915379613999025,0.00025471451630777254,0.00027351639656353826,0.00024508948892137115
"climate_sensitivity",0.004612216107824081,0.004147058478982762,0.003467593006693627,0.004373650666925995,0.003053952472754678,0.002625652072389768,0.0023873970788159254,0.0023707264462308896,0.0021997129500278575,0.0021835061134637328,0.0021021927578631144,0.0020593388515283695,0.0020113015585078086,0.0020108292812800227,0.0019212833694649003,0.0019298205903233337,0.0018875020763731009,0.0018892318361849452,0.0018724396668134157,0.001887479744349753,0.0018680968141531328,0.0018849714767885672,0.00189462717855907,0.0019018686433088935,0.001928546135640224,0.0019478194293822743,0.001968812338499177,0.0019859981341393573
"thermal_alpha",0.004995894842955588,0.004047394755832079,0.003325922788901817,0.00282574609950472,0.0023114296966131108,0.0016598561637137452,0.0011481018773223683,0.0012474023736256377,0.0008634300411817167,0.0007131308721851409,0.0007204327590208796,0.0005533138598477517,0.0005449367923500574,0.0005857449912963985,0.0004373656863752346,0.00046211666495448367,0.0004180865968519106,0.0003439950456200767,0.00032643745769643273,0.00037315082344464997,0.00039045142697246443,0.0003079731039788191,0.00027301021874162764,0.00028909481542159347,0.0002690356121223735,0.00027812193966468584,0.0002513727146332603,0.000266302359361754
"greenland_a",0.004812157075359163,0.004390696407640579,0.0035346886816862073,0.00301707344828411,0.002683966324732983,0.002059814319443642,0.0019033174524527307,0.0017131362248245913,0.0016790222061427256,0.0016590872995697536,0.0016853233289718143,0.001657520942356402,0.0017230436732223358,0.0016527441978613844,0.0016060476224376823,0.0016191310055755665,0.0016314937466745088,0.001568059587553252,0.0015443361718042454,0.0015277831679878925,0.001529960616190104,0.0015084821442859632,0.001479208114113815,0.0014490407221351691,0.0014472374833588647,0.001425179460204301,0.0014217869144307982,0.0013945866422086966
"greenland_b",0.004807880571904425,0.003458927656192447,0.003696834258550785,0.00308072230775969,0.0020695572797580037,0.001408894725723455,0.0010654098139529888,0.0017679759894779442,0.0008686841419379279,0.0009877734897339688,0.00057649327295186,0.0005512352899546965,0.0004980848267896977,0.00043135266313202344,0.00044488711327415523,0.00037637734847339213,0.00044828238331499274,0.00032149981655277244,0.0002891088621203663,0.0003095853472228856,0.00037653015041534975,0.00026970302461801194,0.0002474847090570939,0.0002795773271687309,0.00026925941270160823,0.0002466718029445258,0.00022535283193221212,0.00024979560864998325
"greenland_alpha",0.005105926475006165,0.0036644232526749894,0.0032501998131713884,0.003578954600898629,0.002245792965378509,0.0018603271947371179,0.0017037666868779976,0.0014875462111033281,0.0013256717046480316,0.0013969003983852109,0.0013881751925404176,0.0013804003223004512,0.0013746165393973904,0.0013372650889349935,0.00128715158478659,0.001329387307956132,0.0012642621455306775,0.0012491899065972915,0.0012202847759811668,0.0012050250060903832,0.0011861911988304398,0.0011325486033135208,0.0011483450998296,0.0011029514281762076,0.0010822165659817799,0.0010677761044206608,0.0010360977871711715,0.0010250326287483732
"greenland_beta",0.004223453637513621,0.0035118574354251826,0.0034795067007708735,0.0037297731920887867,0.002269756539481827,0.001479314434425497,0.001010632153175136,0.0012210438178314102,0.0006703260000048856,0.0006262594274456546,0.0006927590679601653,0.0005726119210851543,0.00043869719692653713,0.0004962964798416535,0.0003300924004947981,0.00035975392248184496,0.0005122284758749159,0.0003090742011305575,0.00029863768678331455,0.0002760865777112371,0.000269802745823313,0.00021676091513623812,0.0002559372585251646,0.00020474925800523488,0.0001847519441342799,0.0002726405204939229,0.0002115882576053249,0.00021102934211651586
"glaciers_beta0",0.004836899904852037,0.0036976022640887647,0.0032364601890661144,0.002730065928628059,0.0018408728607587099,0.001485864131323531,0.0010301042111761287,0.0013094994427771298,0.0008048591968697652,0.0009846651174806268,0.000572421326675655,0.0005991665835090352,0.0005144216658197157,0.00039038928069276216,0.00031063005426909714,0.00043211965450140003,0.0004867914700397752,0.0002741084856531683,0.0002933417281863546,0.00022779585943982127,0.0003220426752266605,0.00022026198943656311,0.00019136851117701405,0.00018519639147021943,0.00020083296265536413,0.00023966552479582425,0.00017988142936353334,0.00021808426180419926
"glaciers_n",0.004748292621421611,0.003880501873009871,0.003050902058114995,0.0028312137278970043,0.0017112316065642237,0.0014542660161146817,0.0010400552751711751,0.0011121624759350339,0.000633901687436539,0.0006645336088690898,0.0007157225199922128,0.0004867946037786809,0.00034213738540230383,0.00040915965776452273,0.00033339827926066943,0.0003617268425518157,0.0003736772657491318,0.00033589360750298697,0.00026248683825793863,0.0003158811493740363,0.0002413816171310949,0.0002554984199334185,0.00018974948277682136,0.0001772751134348446,0.00018391746061551876,0.00017528298264530586,0.00018234896823183256,0.0001794066568489567
"anto_alpha",0.0049299460107643436,0.003779253145995096,0.0035989782683550227,0.0029267484682380584,0.002478286928302842,0.0014779678239237564,0.0011214146723436515,0.0009136400727860082,0.0008328999839315973,0.0007798914214628649,0.0006008032194680527,0.0005387454598492484,0.0004861440157026618,0.0005416155412505133,0.00039692034945685304,0.0004317487719500249,0.00040728833382565923,0.0003742960550160741,0.00035573986467415095,0.00046645930685026326,0.0003759709518682734,0.0003387710811213366,0.0003211953125614166,0.00032034190041906746,0.00030685461144011486,0.0003699225673842317,0.00029523159223063055,0.0002977376787192148
"anto_beta",0.004731965942475139,0.004671570307058993,0.0035575862941996973,0.0029366389863221902,0.0031129583547600884,0.001767729504869118,0.001284312290675591,0.001064776379851302,0.0010114099684684636,0.0009792598381284346,0.0008160927371258963,0.0006989065647312851,0.0006414648231975345,0.0005067010529233533,0.0004842145258975942,0.0004612276041815991,0.00046328956008367164,0.0004023944360921659,0.0004245819616077666,0.0005183466265534386,0.00043844404837269595,0.0003887823661329053,0.00035516591540744576,0.0003302715636617403,0.0003179223095630878,0.00032768669420991394,0.00033218720374281847,0.0003366521092824116
"antarctic_gamma",0.004378116571944909,0.003773346981206357,0.0030711129954335606,0.0027056349931027313,0.0020366162930739134,0.0014381868562740588,0.001107343652863204,0.0008189566719407676,0.000725692633363747,0.000960902229312823,0.0009499961176415255,0.0005214147261028514,0.0005203322311754513,0.00045438065578791393,0.0003140210760202289,0.00033696048597073113,0.00039074838310131674,0.00024017852517348683,0.0004237570168797586,0.00027384346101711057,0.00040446860967812066,0.00021832757516272185,0.00016606268049688475,0.00022065339256516613,0.00018078794028644462,0.00019143548865435835,0.00015144936143357776,0.00021439819720000822
"antarctic_alpha",0.004630723789417199,0.00471995239753876,0.003435137465078846,0.002836241336673533,0.001894049788431449,0.0015825852773528964,0.0011933878732929496,0.0010433897266490329,0.0010299571199612766,0.0007814611362892429,0.0007017531065082888,0.0006239536490032101,0.0006566209031804163,0.0005865053315917347,0.0005058860685437739,0.0005526300993828997,0.0006178611974126399,0.00045079134437604886,0.00045883600759370513,0.0004751873195186419,0.0004700570550598089,0.0004339835700892269,0.00041487650723084614,0.00039615747731860186,0.00038054680399854493,0.0003956853083454702,0.0003659096922153306,0.00039688106641912906
"antarctic_mu",0.004755733272913092,0.00371178068802272,0.0033024455125283216,0.0035831507132675407,0.0020219456108635193,0.0014468154425542076,0.0011822348824347092,0.0009484477201486214,0.0008560446251770842,0.0007290859955808031,0.0007927700259812545,0.0006490905111901617,0.0007189280402655724,0.0005642864891533737,0.0005401088493194822,0.000612637799687884,0.0005148151526352823,0.0004445399701822644,0.0004618624381012635,0.0005053908328949464,0.0005384738602119831,0.0004505654031269398,0.00045763242223209626,0.0004473793008793208,0.0004406341722536588,0.0004843666024365152,0.0004431978076639859,0.00045686475899250304
"antarctic_nu",0.004535898779104223,0.0034656180051005803,0.003112492792308525,0.0029126848412714765,0.00207315598692466,0.0015855306104141426,0.0011336312235284596,0.0009203624601084803,0.0007777080501625547,0.0006992282186388923,0.000525110333403506,0.0006554331789994923,0.0004784195725620763,0.0004858870064766183,0.0003714227965201443,0.0004317539073542005,0.00043132272151223314,0.0003001257231612379,0.0003568002483724548,0.00029134468114393056,0.0003596133744036968,0.0002725161671361652,0.00029552218459746117,0.00029267126097499307,0.0002783370868448201,0.0003013337208952153,0.0002515726812799632,0.0002793582756380177
"antarctic_precip0",0.009332959848630864,0.009356961065119691,0.008470048145162924,0.007416861677524622,0.005568785081988626,0.004384583455810304,0.0035202515907387937,0.0032312801692965447,0.0026831167949883145,0.0024186234063027262,0.0022253352182548015,0.0020137395405206183,0.0018794918766767113,0.0018028392107063348,0.0017138007662321217,0.001615180043766187,0.0015800487587830333,0.0015080346218601093,0.0014994800395540088,0.001469698200388832,0.001461512390641742,0.0014272501716470166,0.0014280692777106927,0.0014002548737462248,0.0013923969865275937,0.0013911339371360256,0.0013730488264881912,0.001380606616598021
"antarctic_kappa",0.0069300828223027005,0.006096178080512417,0.005653516094472698,0.004714669163749983,0.003508872134930784,0.0026300143218949954,0.002242157123246815,0.00216249175147883,0.0016272455896051146,0.0014007571857445192,0.00129548796562031,0.0013633744432238254,0.001132155059362729,0.001047167789841907,0.0009654189782793123,0.0009375811986164084,0.000911027874000345,0.0008449373262199209,0.0008081467168162318,0.0007988700539241069,0.0008091157806128333,0.0007757013997317407,0.000741896902499611,0.0007301875528123524,0.0007237875753048127,0.0007233152426920495,0.0006991639305185405,0.0006904566112653869
"antarctic_flow0",0.007092023087893083,0.006507322004701219,0.005934047196384218,0.005039247014030013,0.004183662811817584,0.0030390333675382767,0.0023236588133220865,0.002224639325800115,0.0017362857619158429,0.0016234552967758584,0.0014619419475307986,0.0013369281341539696,0.0012550567698264752,0.0011520792277480338,0.00107559798258165,0.0010240009448449256,0.0010100162057336006,0.0009694582456221603,0.0009269320768891166,0.0009386198003086264,0.0008875157707286911,0.0008593394830249425,0.0008517637328525336,0.0008305539596574056,0.0008209098143646108,0.0008138842376457568,0.0008025200407824109,0.0007896678268574896
"antarctic_runoff_height0",0.00527801210586991,0.004280078844091681,0.0039178301993367335,0.0032025557522278444,0.002306001023186376,0.0017750629162145836,0.001562295710885955,0.0011087972398327469,0.0010570870209149848,0.001017167848150622,0.0010629412530212307,0.0008905985609320278,0.0009641319456547295,0.0008929840746790955,0.0008763532596051072,0.0007913007224372732,0.0008017300346619176,0.0007653141638299311,0.0007782080844614481,0.0008158835188837381,0.0008638841029460116,0.0007867877269488392,0.0007959061729292927,0.0008012847600565944,0.000806339196867476,0.0008172152481991355,0.0008178309743143046,0.0008229289686233706
"antarctic_c",0.004702293100920469,0.0042204397999667026,0.003842327204016611,0.003334590647366597,0.0026295917112701592,0.0017194288898786188,0.0014385806480051726,0.001435635026561015,0.001013400737677908,0.0009326513307652808,0.0008239749516784874,0.0008888617633802731,0.0008361827677110792,0.0008410712185170991,0.0006450387209694796,0.0006557367261695501,0.0006607591059545505,0.00062167751967607,0.0006082439614590831,0.0006761517041097466,0.0006268819931166658,0.0006125881348614682,0.000601603948998356,0.0006139701688093511,0.0005935280484165257,0.0005958000881846585,0.0005979339460686061,0.0006096411017162351
