"gamma_g","t_peak","gamma_d","CO2_0","N2O_0","thermal_s0","greenland_v0","glaciers_v0","glaciers_s0","antarctic_s0","Q10","CO2_fertilization","CO2_diffusivity","heat_diffusivity","rf_scale_aerosol","climate_sensitivity","thermal_alpha","greenland_a","greenland_b","greenland_alpha","greenland_beta","glaciers_beta0","glaciers_n","anto_alpha","anto_beta","antarctic_gamma","antarctic_alpha","antarctic_mu","antarctic_nu","antarctic_precip0","antarctic_kappa","antarctic_flow0","antarctic_runoff_height0","antarctic_c","antarctic_bed_height0","antarctic_slope","antarctic_lambda","antarctic_temp_threshold"
0.006,2030.0,0.15,279.66040333723697,269.0459402390396,0.00925419344766477,7.34590493803872,0.526988075058742,-0.04557499764173199,-0.01862232586007404,1.3191465368212916,0.4709377216059151,24.548359047932895,2.6268369528039717,1.189324640304043,2.505297935778367,0.14656797895590978,-2.2403097970626353,8.085572391501131,0.0005523039561816523,8.414473432613884e-5,0.0007832393429067569,0.9328633877761797,0.597352382927741,1.7911642248505244,2.8374600400496743,0.21987767880377326,11.637564563267986,0.010659440762711256,0.11037808651857986,0.06513237466037533,0.6039012297165667,1100.4904568048976,67.25952643743666,788.8719365834922,0.0005444480038328641,0.006917090130742732,-15.790845036092175
0.006,2030.0,0.15,280.51603670486844,265.1247846187998,-0.02436169637691149,7.217181243509693,0.49080700446291103,0.04739947082579498,-0.025431662164094346,1.1038841580255516,0.35578510018613313,47.972019516137486,2.8686607405658586,1.2969015032057674,3.720099973137096,0.16052779506663542,-1.2956399433281975,7.726548559594196,0.0008613140830802961,0.0001664013638155932,0.0010203134331802002,0.8610483526011984,0.03925343531479844,1.1073970610063386,2.0696119338310837,0.14045078044704556,8.882014185193654,0.009303089626660712,1.1817518007353607,0.05817574513910224,1.52535116314133,1513.430400979647,121.464254296114,774.9522768578241,0.0006745736018451035,0.010419209275880567,-15.544026714751103
0.006,2030.0,0.15,280.4848269178399,277.4803060379175,-0.032448029276563144,7.417306087133178,0.49799871464839607,0.033919279240870265,-0.0263586903119558,1.6473120993737846,0.4968729712473388,24.01710995392376,2.199023341830599,1.0763781978028346,2.463665053731389,0.2167992217001952,-1.4292063436328775,7.865544620844226,0.0007161359681060128,4.457965407503278e-5,0.0008486295540787563,0.6071277147374285,0.05862311672656276,0.13666598361988352,3.8538358597897,0.4227998709828325,9.046879914175394,0.011445847484570055,1.1825633696069926,0.06061526907003426,1.0795980135420624,1048.5016257905704,128.69864500282293,771.196460623036,0.0007482249479822111,0.009341844104184021,-15.480112348361446
0.006,2030.0,0.15,280.390806010144,264.01479307363576,0.004539836273986485,7.364679132571877,0.3464425629541969,-0.04547665983842073,-0.0027120999566675715,1.1853749820740418,0.3372653846368431,162.08474080361242,1.9856784090875155,1.0288615256510123,2.625863848363934,0.1656696371648083,-2.3575273313423977,8.338343037833397,0.00037376058759858063,0.0001291879758339734,0.0008030395438521261,0.6042156673373702,0.21666330301401177,0.6250947935700452,2.3676109255661717,0.04789726753108174,11.3730048073098,0.0039345433500529445,1.1438542416818087,0.0707015037174678,1.217750918013481,1119.270841151226,116.14699595895894,753.3589025883009,0.000670270945515279,0.00993177137001172,-15.978522810768292
0.006,2030.0,0.15,279.5816067289462,277.9967431713264,0.005599697775363444,7.286200277569768,0.4705030150998488,0.015076412201423889,0.00078344214066898,1.124342523043336,0.6296507584809271,12.243229590712014,3.451553457431203,1.270026218893419,3.9127227674453637,0.13323958603684113,-3.632755575746165,8.235286384730585,0.0002599519396067889,2.4124160787902613e-5,0.0009811191054491936,0.8314214135597974,0.23153755948160268,0.019069449827488965,2.7264606091338686,0.09334304044628797,7.9258727521042935,0.010248397041937035,0.9236377189286715,0.05300585467242382,1.4660136038339566,1912.7219106016623,112.27479573987728,770.433224331102,0.0006696310538245068,0.015641157170363903,-15.90960557568909
0.006,2030.0,0.15,279.2998397819801,271.1859745363492,-0.035216769360766585,7.203472513763032,0.4342433775419935,0.03610246781242129,-0.033289467553224816,1.561392257586338,0.5299194142561116,22.037749651425713,3.2948335233566106,1.186133842841526,2.807632078739702,0.16337359421849998,-1.9215360140692512,7.815684442344339,0.0007126804305732469,2.2381696972510618e-5,0.00101757913389109,0.731092500886538,0.003176598277196239,1.6192652901556008,2.940976863464659,0.1484237581007299,10.322235697230868,0.007050822615460356,1.0165597177848535,0.05408074179179907,1.103539818366477,921.3776552840216,124.75321038862936,762.154678034532,0.000690022067985419,0.017431997843854734,-15.548990720768508
0.006,2030.0,0.15,279.6986060302128,276.25661041674203,0.038152326032664566,7.413994336648874,0.38136588387136244,-0.04710660887846274,-0.017488264115460683,1.4071094991863766,0.5185181191294232,27.135112422038215,3.3796539403516905,1.1370260189648944,3.118873953152978,0.16355205205059983,-3.4394578370251203,8.799750386211453,0.00035382816737852916,1.2096810244702143e-5,0.0008460873810349998,0.6063268240582044,0.05312674213800364,0.06223345608911663,1.2417452842056496,0.11286739574916621,9.369736861010892,0.005643572422027674,1.2553422562396377,0.051740920451946386,1.5226185585697536,1221.2119974563957,131.10202013587931,794.2400277356688,0.0007206721310990837,0.009288646608558592,-15.660888433569404
0.006,2030.0,0.15,279.6751090350698,264.05605815020635,-0.011336224750674714,7.1758634109313455,0.49830418417939126,-0.027811996845501636,-0.009974532745971435,1.2062252212875801,0.49894519928377656,10.223258100129083,3.450636872756897,1.2494335639697023,3.045634765906434,0.1646160406935396,-2.6278153063445187,8.096584746776747,0.00044818581273945005,2.7322966845159828e-5,0.0009675214847354775,0.5522571632757656,0.46096852066819277,0.3360270329582587,3.113131120807611,0.045829194851733784,8.48561973535424,0.003954422745553918,1.14039716228239,0.07664689129091856,1.258922639267956,789.078671824256,134.3099804646081,816.2759148430798,0.0006836936756313633,0.008732659563693134,-15.932343177181872
0.006,2030.0,0.15,280.4121413565534,266.47676428713095,0.000977025739941709,7.247915608952173,0.3549805829645263,-0.016304376910424034,-0.02800751761577835,1.0343815187578391,0.4130826892710117,25.565346468675912,3.994218137309297,1.1647310046560764,3.3161670759166353,0.16934398557868263,-1.4834077841263968,7.788641856963779,0.0006930535325295309,0.00015347540474273052,0.0009250549232447319,0.5636547699307305,0.022664828596194578,1.6328741223065322,2.158508673241821,0.3014698186240947,12.422058845150197,0.005001782530605558,1.4117318175400306,0.05564964696098138,1.7529626023184053,1379.6765420565534,140.99733541989332,801.083946184754,0.0006741744270834105,0.005576843416751179,-16.174485994736035
0.006,2030.0,0.15,280.82946611972415,279.3290157474194,0.03829846307899959,7.4749342551993525,0.387799070267119,0.026013849037602257,0.029061205959638355,1.6172470334529887,0.5620641350549727,24.278897859074902,2.6002348216498823,1.2741672186996613,3.32519182802365,0.1590276049970007,-1.6046166399275599,8.004432458611095,0.0008464589865059904,2.1349520367904377e-5,0.0011330228778451018,0.9730633460949424,0.39840116440365503,1.384958598281461,1.3285316332453452,0.07293226643561641,11.13146621865863,0.013709655057333318,0.20658199826727805,0.06402237886003145,1.6213463104938675,1352.530792814832,127.29999629830812,812.0751909132077,0.0005404000317139125,0.012023283156731868,-14.792181008697474
0.006,2030.0,0.15,280.92421823107935,279.95982826553234,0.048128822424261836,7.292671965900833,0.43050258953501686,-0.027912995117257474,0.04822272015555555,1.2528197291534888,0.48442922402337185,22.214609641497574,3.343644925790538,1.4150379252693333,3.9108545039356293,0.16875206929129283,-2.171586534686823,7.862976543256153,0.0005556370677742599,8.090723682495528e-5,0.0011598879661650753,0.6160011683185589,0.06321172420018248,0.44447322323302313,2.0778394427646063,0.306363203695848,9.990072557170356,0.011164332654386074,0.4963266576912892,0.06446583478537603,0.7199162833621159,1988.8681391381904,132.34263014354022,777.9400885043437,0.0006623492330496153,0.021633496361314956,-14.906725303073737
0.006,2030.0,0.15,280.1361393613643,281.9875964029908,0.037461737351062806,7.3213140769208955,0.40989952628693294,-0.02322843150863514,-0.007650626982475719,1.4753450306108467,0.5304826850322567,24.98790558800618,2.46417937560546,0.9375434610847972,2.428348442407745,0.17305102927933547,-1.2662469407628518,7.758072718790315,0.0009085212222870629,2.5774038527438576e-6,0.0008029359113943604,0.6556550307861944,0.006027691062204224,0.448693047324043,1.4619444267391115,0.20258705320638257,12.054954678521144,0.004285282785199429,1.2371102698820493,0.08009593602198202,0.9791251987043493,972.3891762059444,120.28663978671176,814.9503700378133,0.0007248763576883269,0.006660957012836443,-15.362368807823367
0.006,2030.0,0.15,279.74788775249414,278.6137869256801,0.03045947179777909,7.504115992598099,0.46428610911687196,0.04287107752850148,0.03826880845159798,1.0718751051118338,0.6268450154057206,7.842436398622324,3.0426577033349216,1.3221983614114132,3.30526937423632,0.12632308138916257,-2.132636978084591,8.314025382552902,0.0008684657799841501,2.8946511198623146e-5,0.0010574635335280406,0.9058316883375032,0.13027380433889568,1.3500050561825092,2.0169013423888966,0.28074676939019705,11.230223509948026,0.007521093493950433,1.2311039967542716,0.0629531800570284,1.7348623225224464,1219.6373129241308,61.4862644878836,760.9328737175938,0.0006228218248385731,0.015292762901538626,-15.714764084356998
0.006,2030.0,0.15,280.50785305874905,265.31553920722405,-0.02453369945958028,7.37080680380857,0.4400228388927301,-0.017629911933682667,-0.013603237629865013,1.4913943179748974,0.6529580962151263,18.846392556971665,3.662845470844388,1.2357629610275145,4.084086631141937,0.17918807863291084,-3.7557073522933315,8.80468013175923,0.00028297289482872564,4.6809160011427155e-5,0.0009066005612913116,0.8717879980611856,0.060918477319880454,0.6263957113491418,2.1255350648481506,0.05804539223247127,13.23647659316807,0.010288639212974713,0.5136955256278878,0.05327119218511983,0.9663413538276754,1639.3547024816528,103.69631080166673,762.7659651891682,0.0006428626797560607,0.005569232293199995,-14.946781243890207
0.006,2030.0,0.15,280.77884125891387,275.2015477590348,-0.03996842643478396,7.426433802846793,0.3295767268604855,0.02214512369878244,0.020973615970415502,1.035664922680424,0.43009958584230934,21.6968565931888,2.597916349957444,1.1967641136907479,2.6212884867329147,0.20272213582282553,-1.1391745126374666,7.663603188635937,0.000500240175732388,0.0001902295119898843,0.0009894585479791184,0.7077281334021531,0.12502639942762794,1.0295554577844614,3.3687737601417287,0.3210364227898802,10.827752318104658,0.009571524298156251,1.3924453847695448,0.08089921360866856,1.4807497156862248,1575.7253426985756,138.32300881474853,763.395046245024,0.000638841613772744,0.015408305788435153,-15.689454657250591
0.006,2030.0,0.15,279.53459301785034,279.860332403311,-0.018810133182507887,7.424490806542725,0.3219729070601878,0.04718911775573211,0.004632515105170259,1.1644527322262113,0.3703245476719192,53.82982215348502,3.9283361242983954,1.2089504005830845,4.197550084382208,0.15172139612495206,-3.536588615386626,8.633760159061506,0.00015000952470444232,0.00012220905052354582,0.0010428583975209285,0.7708698239995312,0.019663590997746217,1.6072543074572399,4.107288415425704,0.012759224279156767,8.060858515627801,0.007754751458500909,1.1166159531498092,0.04333614252813585,1.3245530968346133,1138.1633432515673,83.60512911763098,780.9527822030278,0.0007295770022132629,0.008056717950287806,-15.758557511843357
0.006,2030.0,0.15,280.88301775583375,270.3393317500096,-0.009032076785753492,7.374114465844538,0.35746412518994436,-0.038721772954219115,-0.020128764472049865,1.0807041485876374,0.2209433063338683,182.01012713482703,1.6431198617713008,1.0311380939069652,2.3606234713456193,0.17426595863990935,-1.8757190884721504,8.104874810439519,0.0004711707095451111,2.4171196236318102e-5,0.0008600664195543875,0.9586971838024059,0.29832725958411715,1.1510454211258612,1.1182691258558535,0.003623942592241627,8.504275162021568,0.011362230521427446,1.170599635672904,0.07287472991765327,1.4550399845533137,1310.1606249201627,118.5676836347669,741.7181522985788,0.0006359944233169185,0.008616558460890275,-15.76291997747064
0.006,2030.0,0.15,280.99387562226013,275.1751064910338,0.021870061763924642,7.269907034509596,0.3885270737453037,0.011264607030991223,-0.014795876536718355,1.3187967493486652,0.7011603343662548,7.5549336478361955,2.5762395943167706,0.975885255267158,2.722730388062084,0.1537519759206847,-1.1366729298833371,7.831761423161204,0.0008293850023791721,0.00020590855898509729,0.0008810163703284165,0.9907736665697282,0.11692184175860487,1.0567058710809218,3.6073009707318033,0.08895261284670292,9.36549784146304,0.011093350194516478,1.300777624874249,0.08169385215490425,1.3514878551327274,1260.3093985866044,103.13260693288508,795.4938656454106,0.0006668414876355896,0.012809521978644371,-15.966284282224038
0.006,2030.0,0.15,279.9992133816779,273.62979075894344,0.00403102764280594,7.241058084855608,0.4271249356271275,0.038045082717135276,-0.005082180856051978,1.2260181562640025,0.37091009360781935,35.05049486748436,3.731493450043934,1.118146526266383,2.8497073610796075,0.16160231265699745,-3.3968202261451013,8.600289767380437,0.0004001986081275151,4.270630300291324e-5,0.0008657362161516117,0.8606666983568411,0.31172209783264787,0.21402915536453423,1.3960853929112735,0.07984638470634879,8.195610820352467,0.0043584703307437194,1.1333452152213397,0.07517741061994279,1.058485166518644,1234.6767782201864,130.36152920971932,810.4600478365053,0.0007075150689216451,0.00823434445602372,-15.981675254557768
0.006,2030.0,0.15,280.4103433341064,269.7620166947272,-0.017277819970066537,7.505231050305287,0.41975022701133935,0.04946479122771371,0.050036123704290135,1.0601982437244786,0.47466066639325266,12.908073165362357,4.058657553762298,1.3308322007000863,3.8950938033650284,0.15173136554784053,-2.8007912930215575,8.413900421568668,0.0003352778366486906,9.597794795020066e-5,0.001080134306193743,0.8820458970010401,0.7263324016327324,0.12697547832983355,2.5823696903045628,0.09287770441646255,13.259096362048751,0.01051251090917445,0.4709912192502266,0.06683966690810147,1.4596619542719282,1843.16757728054,97.50674914843536,813.8640002764473,0.0005973323455970678,0.010700367975988062,-14.73353971110371
0.006,2030.0,0.15,279.45144420243264,267.05660444572845,0.03302679236139729,7.268684868932255,0.3807355739401919,-0.020546023520907633,0.031435102294370305,1.6105981976759,0.600120305380209,11.267629933085525,2.8541711011442406,1.4077623856382042,3.580094498924315,0.17249682645248648,-1.835033830548615,7.52510868553251,0.0005268847208982104,4.4335532380402304e-5,0.0010434529200204427,0.9718900084455162,0.14606202831288984,1.9470604558608238,3.269622283817667,0.23538659624060312,12.80908549051635,0.011025650532238194,0.5975941729246397,0.07548007357732733,1.2078309266514147,1551.662289199374,101.29271611775268,767.2104675515732,0.0005737391422229242,0.004413910644597142,-15.20481603041048
0.006,2030.0,0.15,280.94683317804675,280.2817997537051,-0.029273959118961322,7.474135920367493,0.41417668375185485,-0.03476081481374055,-0.014427434646533883,1.1078024660224937,0.25129786764438594,186.70858542128107,2.5742910151912413,0.9940798940862264,2.806384531392067,0.15472018207734065,-2.0751001338960835,8.369296932892471,0.0005347047463597507,1.7121152422095027e-5,0.0008097552993003962,0.5665585066741964,0.14941645537994525,1.5903917811446335,3.2756464034694956,0.019114150943279517,8.032794578588861,0.013628185266041721,0.9316997878780321,0.06301669040767326,1.4707660330174832,1475.5576972320769,103.1349111625674,746.1989861895601,0.0006303057823636944,0.019293493085589454,-16.094724339070638
0.006,2030.0,0.15,280.8744095350905,277.6821056261298,0.018322975637923133,7.327705192427101,0.3206272634343287,-0.015144559572031454,-0.017921203265714877,1.0721738093570594,0.37776429971185527,41.47340870849539,2.4521208410895743,1.1267979832465234,2.8531473961924823,0.19376724767731648,-3.2799248595705275,8.72665834688427,0.0004202222263005228,1.5775967806684634e-5,0.0008765004454150929,0.57841781286652,0.04028599351309834,0.6757473716871433,3.0983734530789975,0.16518774264398028,8.349223831301238,0.010882868112302475,1.3514375590705783,0.07876401573546953,1.2486063930198172,804.1225249543157,54.79102625501286,818.281569611812,0.0007004257896066845,0.00949164669644809,-15.44930309349186
0.006,2030.0,0.15,280.79475665564723,271.73399475596733,-0.00683591470376177,7.212940560835409,0.32557402545718017,-0.04611010610365931,0.029761952001076206,1.098951003136984,0.2512111779317046,197.84836743866765,4.672856248834451,1.450192489026601,7.2332598050946775,0.1283542547019264,-1.254849823241004,7.49744463744648,0.0006181120261861815,0.00013907597687234805,0.0009484062384887922,0.9399790820898537,0.0805907244448931,0.9760627717634486,1.5503470623848985,0.2506095904462588,11.99571210604718,0.010318652795420867,1.4836329755924222,0.07320143317531043,1.737189806139718,1415.1719416171086,134.15430401918883,760.5192439610502,0.0006456735240617296,0.012327828157216548,-15.805488796556766
0.006,2030.0,0.15,280.70718805833457,264.1311867670842,-0.001259301768180651,7.419152593680972,0.5093387931692985,-0.03568525015069714,-0.01751891355299507,1.8287337232821965,0.5462333378829061,35.335241358512256,3.447608202102611,0.7906043623055246,2.1385628115779833,0.1913724759241197,-2.4748414185170766,8.335922129633978,0.0003961096978936207,7.027539264596616e-5,0.0008022805781593991,0.6019861215173357,0.08481275825917914,0.5998710761636861,3.7139990808752725,0.07939611868156615,11.257656349998497,0.0038785531226780807,1.3869433542268268,0.07024549657399616,1.6916768258931563,1543.142127257142,122.16597684542856,774.585860088131,0.000660486126304015,0.007913095768316787,-15.452710597496337
0.006,2030.0,0.15,280.43845945423817,273.43552466970374,0.00699114712171664,7.5419474480459385,0.4031540823697772,0.006106633390140514,-0.017366028160397715,1.1323304233194573,0.5234981820338681,12.303836639316009,3.494027819055139,1.209520257401951,3.4598755394925114,0.12054400412811828,-2.714409990808016,8.560194391293255,0.00045937934985829646,3.8606410516239176e-6,0.0009076644449440408,0.8015091378301882,0.7316651418431884,0.5339512750768238,3.8729616440329364,0.19529006467208018,7.825850133910899,0.011196707907745585,0.4686240321028849,0.05863194473686397,1.4978079791855001,1307.2866943023732,74.9010343867227,751.3235129907348,0.0005657896989692774,0.009150296482146074,-16.039731695064532
0.006,2030.0,0.15,278.77467363277117,279.9825863965841,0.03720613499041781,7.414571321409824,0.4536965009783465,-0.045904546682256464,-0.04268769429723941,1.6348956268467552,0.5839661165885532,14.006493703445368,2.6753560686025084,1.0292202578906715,2.279608103491197,0.17564515063521408,-1.6754229996479604,7.990821675590724,0.0005831040093738578,0.00010328122573903631,0.0008755968573414062,0.8875105244381868,0.01606712559420146,0.5591666516899656,3.2955891583125694,0.03393732876754367,11.82520112945364,0.011588313013633132,1.1357471348853534,0.08029056125914653,1.687137681879366,964.1774030094284,123.0790854149247,793.3403277472084,0.0006311901707393753,0.014575391668655886,-16.19332464054671
0.006,2030.0,0.15,279.9455220176133,281.1953135969892,-0.005699957244570337,7.5090524461801875,0.38963957076570976,0.036353485352712274,-0.019858515777519906,1.5523527584971095,0.46918055009508247,19.38563249700814,2.7383697785233476,1.2264254805255805,2.7391279689667045,0.2131828125647111,-3.2707981230980088,8.680116793034394,0.0004146859572796187,1.5063665629927314e-5,0.0009783473434258414,0.7026032170493925,0.060350234126969604,1.875690015691994,3.3146747853278518,0.10766465721008654,7.807981176790918,0.008379922925227254,1.3321730578228987,0.04127196533578366,1.5622982540890324,1180.2261081211368,96.758286992153,810.5086809386931,0.0007346937578787789,0.01821473752439558,-15.589397884315655
0.006,2030.0,0.15,279.8205746733351,274.8444811177195,0.04449012527048249,7.342619264528173,0.470277806574972,-0.035694814722392755,0.033221490581398644,2.8380795680288857,0.7855162053943977,18.960921784116405,3.3980343028384334,1.14888336924146,3.631589598404781,0.13582881790485227,-3.6781099386821476,8.77353946056814,0.0003154701838847216,9.72431818259075e-6,0.0008794197674521479,0.713103124687591,0.02184969331657926,0.9119724881245431,4.129103266914699,0.16508379069534135,10.200863652689044,0.012953298636001993,1.420705326391029,0.0807875148301348,1.1220417383379382,1381.165933406479,130.3818061246485,771.3822909315021,0.000688520990636005,0.008552627357984191,-14.908151949293291
0.006,2030.0,0.15,279.45015342238565,274.02816739979664,0.02896005902567459,7.236744577519746,0.4084645761691956,0.013144863474701115,-0.021504587405117955,1.3546553157780516,0.4982305568973474,13.835106321190109,1.9879800731738928,1.048304417217205,2.2985508611863947,0.22042327232762882,-1.1049765449625026,7.670847736805816,0.0007942475928527323,0.00017714403579662942,0.0009176399930501476,0.8221299880802022,0.09410832662328492,0.8748229375402196,1.2167153590171202,0.21099369441545637,7.515959375456714,0.010607513622648328,1.4041907932231978,0.07133883283161375,1.668369053407339,1089.1021187800022,129.57702341166203,754.317944363462,0.0006445772075934816,0.007511543097705143,-15.695453403771744
0.006,2030.0,0.15,278.6467611708978,279.2615175697407,0.010166862469170196,7.2098415952688235,0.406447389532748,-0.007366625172605133,-0.016587673657247733,1.083332721860299,0.5390980763928716,11.353380610959857,3.074666911330399,1.3163587455514363,3.9812310137979803,0.13258111654257823,-3.088277939836186,8.43178983392621,0.0004403547195426917,1.5913846596030216e-5,0.0009250763940292648,0.5571639684980428,0.12774255946974186,1.0581168255286733,2.2807988158833243,0.39887864874839135,12.334456468948972,0.01298886844007851,0.8741380542108429,0.06113072409534722,1.4341225375574596,1591.0342154598802,90.97821652291124,747.4960876591216,0.0006122704630210054,0.008325836901420997,-14.87808533459732
0.006,2030.0,0.15,279.29443834381715,276.5244176667872,-0.0373432453016329,7.199509270371784,0.45519320770495186,0.04432766003392169,0.03342594860337679,1.3899414740694067,0.5191412953537526,16.90054001080453,1.8730734116075705,1.2916176857217665,2.7780645127651344,0.24781610551696806,-1.5602380983833153,7.731860409447624,0.0007081655435654203,0.00010251937797597276,0.0010732916783580974,0.6370847235653893,0.20486666232405604,1.1935496213509638,1.3516435044913009,0.015558029284285976,11.274514020392038,0.01381171136942899,0.4058692109346313,0.06780041858362922,1.6809931129696498,1832.383599415316,129.48914349257365,807.8425908918991,0.0005749455102426434,0.008830115828846689,-15.940376143417128
0.006,2030.0,0.15,278.4404268179792,275.868987368846,-0.025658181355742462,7.422872285703378,0.35785965671410147,0.03546991260928213,0.015313204468993192,1.5970858701988513,0.43326619750375045,155.7594971450499,3.187125652659528,1.2439103955443545,3.8654286080175617,0.13969898493206948,-2.4265573923825654,8.353885366095524,0.0005394753850392693,3.557807879780544e-5,0.0010161252490783572,0.9736468334954823,0.7095261060112228,1.7972112426913132,1.654480593479351,0.09158002460546312,12.655797413682231,0.008985478410425192,0.3272778329315654,0.05788655095545472,0.7861096799261003,825.8247457690454,72.54769436440596,763.5952712350976,0.0005974999432437029,0.013113419134036623,-15.528654387532168
0.006,2030.0,0.15,280.44818449054793,272.33267656053073,-0.036322878649624454,7.556681140814118,0.5193568745894673,0.03290267196505876,0.017910241764795963,1.396371488993603,0.3902967095755879,85.83985545848049,2.185573719991518,0.9535687418487926,2.321190999725722,0.1436023352355091,-2.0043347098487803,8.4679611389989,0.0005652656585273853,0.00013971855941842098,0.0008919812668511192,0.8734544451396968,0.3662322027922315,1.6597961928505889,2.6938075735830282,0.2707272761869032,10.453819346429176,0.00868906388072781,0.36474903703190226,0.04454184959846572,1.1944017663935522,1629.902215043316,98.09031484416704,775.6695007344243,0.0005811620301120102,0.007247566373659624,-16.054414245934197
0.006,2030.0,0.15,280.44896070234375,274.9362046949192,0.006691618124727584,7.404595613918497,0.3530462526104576,-0.013671087843987574,-0.030469212437204185,1.085548623671567,0.47281582090416496,20.21732329617536,3.3607710141593494,1.267420051562084,3.0901799260622167,0.1903124164072232,-3.343321063099132,8.65845243643511,0.0005543181558852492,2.512027895724407e-5,0.0009926817143851249,0.5819036250665852,0.051277652109780886,1.9793375243103632,3.2821110673637297,0.08816892633839486,9.47213775691692,0.004583178685699121,0.32483788414107134,0.07999325566304179,1.3454743793643285,1526.0188202925192,66.22378590213776,759.6538314302602,0.0005220635548179412,0.007838751365761431,-15.205008549532826
0.006,2030.0,0.15,280.9678261525901,264.1281113524094,-0.034760058843686284,7.269828642582479,0.41995512314246286,-0.02558345891059971,0.04902310154641471,1.4960821737980214,0.6847755327464309,13.374423653450572,2.290315352287082,1.2073774819843508,3.03941816943812,0.17412281901563503,-3.8912215853388235,8.702296056951342,0.00032073575252342107,2.764797865727394e-5,0.0009161731658211974,0.6624978683575155,0.15440504455006218,0.5595157146383517,2.641400299808281,0.12387833626697524,9.646924947848229,0.013857121528343909,0.5349182244997013,0.03935068489070185,0.7759828828969262,1112.3852014138329,68.51070670245036,755.6827514020247,0.000700271464553701,0.015638295302784346,-15.93191331811141
0.006,2030.0,0.15,280.55800768787805,277.35467798482887,-0.04122468747759498,7.373460366465799,0.3257315619523724,0.012147197413739277,-0.03840503651706541,1.193203456156152,0.5728785200682206,13.68613704183204,3.0455747941870817,0.9598738132588337,2.419291035280517,0.1646859734759527,-3.3177417992483957,8.602261560580416,0.0003239295406997067,4.2557305416056174e-5,0.0009492596761190212,0.8936242807820656,0.06311134758877085,0.6819756984035985,3.382052743391215,0.04374766211016495,10.58056988757676,0.010640088626620883,1.397064661989082,0.08382530693741586,1.3190971601340842,1506.8895004744184,123.28364818805464,750.8174109965753,0.0006514712270822294,0.014717460696232155,-15.324728771083056
0.006,2030.0,0.15,280.90846865879223,272.39525303783137,0.004145727479683363,7.448921056279746,0.37760856296546536,0.060423904557171025,-0.01929911745304039,1.2279042228364971,0.5622873097321257,12.805218619056015,3.254879585336554,1.2120645871419655,3.281207094909699,0.2034509334114271,-1.3213062296627884,7.915889394532213,0.0007607609533958441,0.00018568121634652122,0.0009709390129053763,0.7877999573011001,0.15943750553810024,1.0667665298744833,3.0107870579717435,0.04522955923854252,11.38767958357184,0.007443485673991129,1.1921307179263776,0.07844809004998309,1.7489258178668539,805.2925309630959,92.6317283890733,742.3368354019948,0.0006063260855164264,0.007657026704483073,-15.86879292138229
0.006,2030.0,0.15,279.9072772571022,277.839123659797,0.00815014684495297,7.197878523073236,0.38625120701981724,-0.024482909934088505,-0.03796594532632097,1.4794392454532228,0.5632544442346332,13.410095905012962,3.0702664864617875,1.3724786799306445,3.5191080837902255,0.1622880226362481,-3.961321957011917,8.493426596863658,0.00033111517331290194,2.3248373078324414e-5,0.000955551494898189,0.7331251396703214,0.22995198748706172,0.3107828457433116,4.223985707373697,0.05828575115634334,11.45197703676593,0.004079108085125138,0.24949674332498692,0.06390664404295252,0.7518904583669999,1419.8034572730678,141.7513061233769,806.567328947961,0.0006176477216924733,0.008152129333438401,-15.439113310644158
0.006,2030.0,0.15,280.70386511576936,272.59511114115355,0.029806381611903597,7.479176639320105,0.4691297994298838,0.0096965227911273,-0.02198535346540715,1.5566572718663145,0.4427442914696311,47.61158450797452,2.7297098293741375,1.3546970352969594,3.8411230334957005,0.20388393477303063,-3.8165841791407664,8.588399369247982,0.00026769678942763816,3.087642993060826e-5,0.0009425387718971399,0.996532106852593,0.6939824985361173,1.933414983909211,4.025151131896554,0.02686106018642346,8.937285824215374,0.013634176809707159,1.4468725710754122,0.07076875945633145,1.182030533356497,1457.733143363825,130.32706417441244,764.2384959753001,0.000701051285956432,0.008912541775240588,-15.480090843747249
0.006,2030.0,0.15,280.3142438839877,281.1947605645824,-0.015026343645399478,7.3282906164939225,0.4752218639433109,0.001490672377689209,0.02135277818300453,1.316834497380032,0.5839516093976983,11.456155107519102,2.857320289333668,1.3700628978070861,3.1243560088115903,0.1567391732053801,-3.670901080222146,8.395981704676666,0.00039800297748191816,1.6839572718858706e-5,0.0011069568782405257,0.7686097694913409,0.1116488156141801,0.15041848342085953,3.211370233885714,0.2019924287467196,12.277009650232104,0.011079288559359426,0.5338514932555021,0.07950366640072884,1.0389003735216071,1510.082693418526,114.3878105337872,804.8804864378461,0.0006251883694206062,0.00889299373121554,-15.526195769160289
0.006,2030.0,0.15,280.49954627416537,271.57895689879444,0.04582686993434798,7.191312639619194,0.3150158770710894,0.01518677615199075,-0.017137639813822735,1.185676709505365,0.5842439937662841,14.715454549306015,2.693184162535301,1.1054361520394866,2.724085617925311,0.1995856082939645,-2.427865110254438,8.095271379759303,0.0003842966496072988,0.00011324015939079796,0.0009901161295737617,0.7925186069017571,0.01246373044098608,0.11772103059271034,2.6979579506375533,0.4502038333194822,13.582926340387,0.005471931782332831,1.0364544714211699,0.07856643424664304,1.2266620908528338,914.649789839502,92.0218613333374,745.322241152582,0.0006636967132312784,0.006213841024705652,-15.601829291928944
